score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,unique_id's,speaker_id's,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
5,gutt plystre øre skjære skjema jus fregner blokk myr lue,søppel bus flagg sy bus blå sy munn hytte skyten,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,"['a32', 'a16', 'd15', 'd14', 'd11', 'a33', 'd18', 'a19', 'd09']","['d11', 'a32', 'a19', 'd09', 'd15', 'd14', 'a33', 'd15', 'a16', 'd18']",0,words_210_220.wav,../3x10_Concatenations/3x10_score_5_mixed,"[1.5, 0.8571428571428571, 1.6666666666666667, 0.8333333333333334, 1.0, 1.0, 1.0, 1.0, 1.3333333333333333, 1.6666666666666667]",1.0
5,løve tralle torne søppel sjø syk skjerf stær gutt jus,plantet løve skjørt sjø rød b stupe skjerm tre mur,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,"['d02', 'd12', 'd10', 'a29', 'd11', 'd13', 'a19', 'd08', 'a27']","['d11', 'd02', 'd08', 'd12', 'd10', 'a27', 'd13', 'a19', 'a29', 'a27']",0,words_220_230.wav,../3x10_Concatenations/3x10_score_5_mixed,"[1.25, 0.8333333333333334, 1.2, 0.8333333333333334, 1.0, 1.0, 0.8333333333333334, 1.0, 1.0, 0.6666666666666666]",1.0
5,børste kø port snø skive dør briller flaske lys bjørn,tinn snø dyle tone lærer hytte kværl flaske kille kjære,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,"['d16', 'd10', 'd06', 'd17', 'd15', 'a21', 'd18', 'd03', 'a33']","['d15', 'a33', 'd10', 'd06', 'a21', 'd17', 'd03', 'd16', 'd18', 'd17']",0,words_230_240.wav,../3x10_Concatenations/3x10_score_5_mixed,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.6666666666666667, 0.8571428571428571, 0.0, 1.3333333333333333, 0.6]",0.9
5,søle grå flue snø svare flette søppel drikke kurv bro,troll brød sotte kropp gutt flakse ryke svart bjørn enyolning,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,"['a30', 'd16', 'a31', 'd01', 'a23', 'd13', 'a19', 'a06']","['d13', 'a31', 'd16', 'a31', 'a23', 'd01', 'a06', 'a19', 'a30', 'a30']",0,words_240_250.wav,../3x10_Concatenations/3x10_score_5_mixed,"[1.0, 1.0, 1.0, 1.6666666666666667, 1.0, 0.5, 0.8333333333333334, 1.0, 1.0, 2.6666666666666665]",1.0
5,tynn stjerne hjerne smart kropp skjerm by hjerte hjerte lytte,kran kjørt søt planta vart rød druet gud liggelig dør,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,"['d02', 'd12', 'a20', 'd16', 'd10', 'd14', 'a11', 'd18', 'a08', 'd03']","['d10', 'd16', 'd12', 'd02', 'a20', 'a11', 'a08', 'd14', 'd03', 'd18']",0,words_250_260.wav,../3x10_Concatenations/3x10_score_5_mixed,"[0.75, 0.7142857142857143, 1.0, 0.8, 1.0, 1.0, 2.5, 1.0, 1.1666666666666667, 1.0]",1.0
5,drops gul tre gutt ødelagt jus hund dyne flakse sølv,planket husket planket kjørt vørste hus briller jernet plante kjørte,,,"[1.0, 1.0, 1.0, 1.0, 0.8571428571428571, 1.0, 1.0, 1.0, 1.0, 1.0]",9.857142857142858,1.0,"['a30', 'a17', 'd12', 'a32', 'a29', 'd15', 'd03', 'a33', 'a27']","['a32', 'd12', 'a27', 'a33', 'a30', 'a33', 'd03', 'd15', 'a29', 'a17']",0,words_260_270.wav,../3x10_Concatenations/3x10_score_5_mixed,"[1.4, 1.6666666666666667, 2.0, 1.0, 1.0, 0.3333333333333333, 1.75, 1.0, 0.5, 1.25]",1.0
5,flette tynn trapp barn løpe rund sju frukt kurv hus,hitte rund flaske dys dyne dyne gutt ryke sølv klappe,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,"['a17', 'd12', 'd06', 'a16', 'a22', 'd11', 'a01', 'a08']","['d11', 'd06', 'a22', 'a16', 'a01', 'a08', 'd11', 'a17', 'd12', 'a16']",0,words_270_280.wav,../3x10_Concatenations/3x10_score_5_mixed,"[0.5, 0.75, 1.0, 1.0, 0.75, 0.75, 1.3333333333333333, 0.6, 0.75, 2.0]",1.0
5,sjø briller skjære skjorte svømme fort hjort klo lun internett,søt kvær søle myk start ekkoen klo rund grønn syk,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,"['d05', 'd16', 'd04', 'd07', 'a16', 'a29', 'a33', 'a05', 'd09']","['d09', 'd07', 'a33', 'd16', 'a05', 'd05', 'd16', 'd04', 'a16', 'a29']",0,words_280_290.wav,../3x10_Concatenations/3x10_score_5_mixed,"[0.6666666666666666, 0.8571428571428571, 0.6666666666666666, 1.0, 0.8333333333333334, 1.25, 0.8, 1.3333333333333333, 1.3333333333333333, 1.0]",1.0
5,bart kropp børste plante hjort bleie plante gutt kurv kart,stupet suge glore bjørn plante tin lund hun bryter tin,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,"['d19', 'd05', 'd16', 'd04', 'd17', 'd15', 'd11', 'a18', 'd03']","['d17', 'a18', 'd03', 'd15', 'd19', 'd16', 'd11', 'd04', 'd05', 'd05']",0,words_290_300.wav,../3x10_Concatenations/3x10_score_5_mixed,"[1.25, 1.0, 0.8333333333333334, 1.0, 1.0, 0.8, 0.6666666666666666, 0.75, 1.5, 1.0]",1.0
5,skjorte brun lys svære kort mus ku kvern hjørne ødelagt,ødelagt by sjø briller blomst kremi start flue skjærf snø,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,"['d05', 'a17', 'a20', 'd04', 'a14', 'a32', 'd17', 'd01', 'a18']","['d01', 'a32', 'a18', 'a17', 'd17', 'a20', 'a14', 'd04', 'd05', 'a18']",0,words_300_310.wav,../3x10_Concatenations/3x10_score_5_mixed,"[1.0, 0.75, 1.0, 1.2, 1.0, 1.6666666666666667, 2.5, 1.0, 0.8333333333333334, 1.0]",1.0
5,dyne ski børste kø gartner bra bjørn søppel nøkkel fugl,fortid briller sjø kjorte sø kuts stupe søt ukle blå,,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,"['d19', 'a17', 'd12', 'd10', 'a31', 'd06', 'd11', 'a26', 'd18']","['d18', 'd06', 'd11', 'a17', 'd06', 'a31', 'd10', 'a26', 'd19', 'd12']",0,words_310_320.wav,../3x10_Concatenations/3x10_score_5_mixed,"[1.5, 2.0, 0.8333333333333334, 2.5, 1.0, 1.3333333333333333, 1.0, 0.6666666666666666, 0.6666666666666666, 1.0]",1.0
