speaker_id,score,input_string,translated_string,translated_CER,translated_WER,target_CER,target_CER_sum,target_WER,length_deviation_words,audio_name,audio_path,trans_CER,trans_WER
d07,[5 5 5 5 5 5 5 5 4 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,"artists, barn, bak, beøn, blå, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blåde, blå",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8333333333333334]",9.833333333333334,1.0,103,d07_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,13.052631578947368,11.3
d07,[5 5 4 4 5 5 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,beste brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille brille,,,"[1.0, 1.0, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.333333333333332,1.0,138,d07_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,18.48148148148148,14.8
d08,[5 2 4 4 4 4 3 5 3 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,atest? ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja! ja,,,"[1.0, 0.3333333333333333, 1.0, 1.0, 0.6666666666666666, 1.0, 0.75, 1.0, 0.6666666666666666, 1.0]",8.416666666666668,1.0,212,d08_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,15.298245614035087,22.2
d08,[2 4 5 5 3 5 3 4 4 5],børste briller brød bror brun bryter buss by bygge dør,stål!,,,"[0.4, 1.0, 1.0, 1.0, 0.75, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0]",8.483333333333333,1.0,-9,d08_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.9444444444444444,1.0
d09,[2 5 3 2 2 4 4 4 2 5],artist barn bart bjørn blå blad bleie blokk blomst børste,atte jeg den på den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den den,,,"[0.6, 1.0, 0.6666666666666666, 0.5, 0.3333333333333333, 1.0, 1.0, 1.0, 0.6666666666666666, 1.0]",7.766666666666667,1.0,205,d09_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,14.771929824561404,21.5
d09,[3 5 4 3 5 5 5 5 5 5],briller bro brød brun bryter buss by bygge dør drikke,det er ikke det det er ikke det,,,"[0.6666666666666666, 1.0, 0.6666666666666666, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.083333333333332,1.0,-2,d09_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.7735849056603774,1.0
d10,[3 5 5 5 5 3 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,"at det er det største barn, børt, børn, blå, blåt, blåt, blåt, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst, blåst,",,,"[0.8, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 0.75, 1.0, 1.0]",9.05,1.0,105,d10_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,13.035087719298245,11.5
d10,[5 5 5 5 4 5 5 5 3 5],børste briller bro brød bror brun bryter buss by bygge,børst briller bror bror brøn brøn brøn brøtter bus vi vikker,,,"[1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 1.0, 0.0, 1.0]",8.75,0.9,1,d10_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.3888888888888889,1.0
d11,[5 5 4 5 1 3 5 2 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,hva tisk barn? bats? bjen! bå! blad! blad! bå! bå! blad! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå! bå,,,"[1.0, 1.0, 0.6666666666666666, 1.0, 0.3333333333333333, 0.5, 1.0, 0.25, 1.0, 1.0]",7.75,1.0,139,d11_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,10.087719298245615,14.9
d11,[5 5 5 5 3 4 5 4 5 5],børste briller bro brød bror brun bryter buss by bygge,"beste, brilet, trug, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, brilet, bril",,,"[1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0]",9.5,1.0,102,d11_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,15.75925925925926,11.2
d12,[5 5 4 5 5 5 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,artist barn bart bjørn blå blad blære blok blomst blend,,,"[1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.666666666666666,1.0,0,d12_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.2, 0.0, 0.5]",0.3
d12,[4 5 5 5 3 5 4 5 5 5],børste briller bro brød bror brun bryter buss by bygge,børst biler blod brød blod brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød brød,,,"[0.8, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0]",9.55,1.0,102,d12_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,9.722222222222221,11.1
d13,[5 2 5 5 5 5 5 4 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,"artist, barn, bortløst, pian, blå, blå, blå, bleje, blåk, blomst, pianst,",,,"[1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0]",9.083333333333332,1.0,1,d13_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.543859649122807,1.1
d13,[3 5 5 4 5 5 4 5 3 5],børste briller bro brød bror brun bryter buss by bygge,prøv at det er en bløv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv prøv pr,,,"[0.8, 1.0, 1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0]",8.966666666666667,1.0,105,d13_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,10.037037037037036,11.5
d14,[5 4 3 5 5 4 4 4 3 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,artist bon borg bjørn brå bråd bråd brege bråk bråndst prient,,,"[1.0, 0.6666666666666666, 0.6666666666666666, 1.0, 1.0, 0.75, 0.75, 1.0, 0.8333333333333334, 0.8333333333333334]",8.5,1.0,1,d14_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,0.43859649122807015,0.9
d14,[5 2 3 4 3 3 2 5 5 4],børste briller bro brød bror brun bryter buss by bygge,beste bidlei bio bio bioi bioi bidlei bis bidke,,,"[1.0, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.75, 0.6666666666666666, 1.0, 1.0, 0.75]",7.666666666666666,1.0,-1,d14_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.48148148148148145,1.0
d15,[5 5 5 4 5 5 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,"a-tist, barn, butt, bil, blå, blåd, bræje, blåk, blåmst, blient,",,,"[1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.75,1.0,0,d15_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.3333333333333333, 0.25, 0.75, 0.8, 0.3333333333333333, 0.5, 0.8, 0.4, 0.3333333333333333, 0.5]",1.0
d15,[5 5 5 5 4 4 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,beste drill brug drør berur berur dritter bus bige,,,"[1.0, 1.0, 1.0, 1.0, 0.75, 0.75, 1.0, 1.0, 1.0, 1.0]",9.5,1.0,-1,d15_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.4074074074074074,1.0
d16,[5 5 5 5 5 5 5 5 5 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,"agist, børn, børn, blod, blod, bleige, blod, blomst, ble endt",,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,0,d16_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.5, 0.5, 0.75, 0.8, 1.0, 1.25, 0.6, 0.8, 0.6666666666666666, 0.8333333333333334]",1.0
d16,[4 5 5 5 5 5 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,bøsta breller bro bro bro bro broen blir bryter bøs b bikke,,,"[0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.8,1.0,2,d16_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.3888888888888889,1.0
d17,[4 5 5 5 5 5 4 5 5 4],artist barn bart bjørn blå blad bleie blokk blomst blyant,"artist, bang, bak, bjørn, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, blå, bl",,,"[0.8, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.8,1.0,139,d17_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,12.473684210526315,14.9
d17,[4 5 4 5 4 5 5 5 5 5],børste briller bro brød bror brun bryter buss by bygge,børte brille brod brod brun brit duis b brica,,,"[0.8, 1.0, 0.6666666666666666, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0]",9.216666666666667,1.0,-1,d17_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,0.3148148148148148,0.9
d18,[5 3 5 5 5 5 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,"artist, barn, børt, gjørn, blå, blå, ble blå, blåst, blånt,",,,"[1.0, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.666666666666666,1.0,0,d18_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,"[0.16666666666666666, 0.25, 0.5, 0.4, 0.3333333333333333, 0.5, 0.4, 0.6, 0.5, 0.5]",1.0
d18,[5 5 5 5 4 5 4 5 5 5],børste briller bro brød bror brun bryter buss by bygge,"da skal vi rige drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm, drøm",,,"[1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0]",9.75,1.0,104,d18_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,12.074074074074074,11.4
d19,[3 3 5 5 5 4 5 5 5 5],artist barn bart bjørn blå blad bleie blokk blomst blyant,adest bånd bånd bånd bånd bånd bånd bånd bånd bånd bånd bånd bånd bånd bånd bånd bånd bånd,,,"[0.6, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",9.266666666666666,1.0,8,d19_words_0_10.wav,../3x10_Concatenations/3x10_id_sorted,1.1403508771929824,1.8
d19,[5 5 3 3 3 2 2 4 3 5],børste briller bro brød bror brun bryter buss by bygge,"boschene, plene, glene, glene, glene, glene, plene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene, glene",,,"[1.0, 1.0, 0.6666666666666666, 0.3333333333333333, 0.5, 0.5, 0.6666666666666666, 0.6666666666666666, 0.5, 1.0]",6.833333333333333,1.0,138,d19_words_10_20.wav,../3x10_Concatenations/3x10_id_sorted,18.85185185185185,14.8
