File name,Word,Transcribed,CER (Character Error Rate),CER Score
a25_soet.wav,søt, Sit!,0.75,3
a25_sport.wav,sport, Spart.,0.5,3
a25_start.wav,start, Start!,0.3333333333333333,4
a25_stjerne.wav,stjerne, Stigene.,0.625,4
a25_stoevel.wav,støvel, Stoven.,0.5714285714285714,4
a25_stupe.wav,stupe, Stoop det.,0.7,4
a25_sulte.wav,sulte, Såg det!,0.875,4
a25_sur.wav,sur, Seri.,0.8,2
a25_svaere.wav,svære, Sparne.,0.7142857142857143,3
a25_svare.wav,svare, Svaret.,0.42857142857142855,4
a25_svart.wav,svart, Svart!,0.3333333333333333,4
a25_sverd.wav,sverd, Sparret.,0.875,3
a25_svoemme.wav,svømme, Så gør jeg noe.,0.8666666666666667,4
a25_syk.wav,syk, Sik.,0.75,4
a25_sykkel.wav,sykkel, Se kult.,0.75,4
a25_syl.wav,syl, Siel!,0.8,3
a25_sylte.wav,sylte, Sintet.,0.7142857142857143,4
a25_synge.wav,synge, Se en gang.,0.8181818181818182,3
a25_syr.wav,syr, Sider.,0.8333333333333334,2
a25_taarn.wav,tårn, Da,2.0,5
a25_taer.wav,tær, Ta!,1.0,3
a25_tar.wav,tar, Ta!,0.6666666666666666,3
a25_terning.wav,terning, Ta her nye.,0.7272727272727273,4
a25_tjern.wav,tjern, Sjern.,0.3333333333333333,3
a25_torne.wav,torne, Tune.,0.8,2
a25_tralle.wav,tralle, Terale!,0.5714285714285714,3
a25_trapp.wav,trapp, Trapp.,0.3333333333333333,4
a25_tre.wav,tre, Det er.,0.7142857142857143,2
a25_trikk.wav,trikk, Dik!,0.75,3
a25_trille.wav,trille, Tre lille.,0.5,3
a25_troll.wav,troll, Tjønne!,1.0,4
a25_trykk.wav,trykk, Tnik.,0.8,2
a25_trylle.wav,trylle, Triljer.,0.625,3
a25_turn.wav,turn, Tien!,0.8,3
a25_tynn.wav,tynn, Tine?,0.8,5
a25_ugle.wav,ugle, I gledet.,0.6666666666666666,3
a25_vaer.wav,vær, Vart!,0.8,3
a25_vindu.wav,vindu, Sintet!,0.7142857142857143,2
a26_artist.wav,artist, Ardist.,0.42857142857142855,4
a26_baer.wav,bær, Dør!,0.75,4
a26_bar.wav,bar, Bar.,0.5,3
a26_barn.wav,barn, Mørn.,0.6,3
a26_bart.wav,bart, Bert!,0.6,3
a26_bjoern.wav,bjørn, Nye.,1.25,3
a26_blaa.wav,blå, Blå.,0.5,3
a26_blad.wav,blad, Bra!,0.75,3
a26_bleie.wav,bleie," Bra, jeg.",0.8888888888888888,3
a26_blod.wav,blod, Nå!,1.3333333333333333,2
a26_blokk.wav,blokk, Nek!,1.0,2
a26_blomst.wav,blomst, Blamst.,0.42857142857142855,4
a26_blyant.wav,blyant, Blient.,0.5714285714285714,3
a26_boerste.wav,børste, Børste.,0.2857142857142857,4
a26_bra.wav,bra, Bra!,0.5,3
a26_braa.wav,brå, Når jeg å...,0.8333333333333334,1
a26_briller.wav,briller, Mare du da?,0.9090909090909091,4
a26_bro.wav,bro, Da,1.5,3
a26_broed.wav,brød, Bra!,0.75,4
a26_bror.wav,bror, Hva er det?,0.9090909090909091,3
a26_brun.wav,brun, Hjønn.,0.8333333333333334,2
a26_bryter.wav,bryter, Rytter.,0.5714285714285714,2
a26_buss.wav,buss, Bist.,0.8,5
a26_by.wav,by, Biel.,1.0,2
a26_bygge.wav,bygge, Mige.,0.8,4
a26_doer.wav,dør, Dør.,0.5,4
a26_drikke.wav,drikke, Nytte.,1.0,3
a26_drops.wav,drops, Trøbps!,0.5714285714285714,3
a26_drue.wav,drue, Dere be.,0.75,4
a26_dykke.wav,dykke, Dikke?,0.5,5
a26_dyne.wav,dyne, Dina.,0.8,4
a26_ekorn.wav,ekorn, Ekkern.,0.5714285714285714,3
a26_enhjoerning.wav,enhjørning, En jønny.,0.6666666666666666,3
a26_erter.wav,erter, Hva er det?,0.7272727272727273,3
a26_fjaer.wav,fjær, Fjør.,0.6,4
a26_fjorten.wav,fjorten, Fjørten!,0.375,4
a26_flagg.wav,flagg, Takk.,1.0,2
a26_flakse.wav,flakse, Flagset.,0.5,4
a26_flaske.wav,flaske, Glasket.,0.375,4
a26_flette.wav,flette, Flattet.,0.5,4
a26_flue.wav,flue, Har du det?,0.8181818181818182,2
a26_fly.wav,fly, Fri!,1.0,3
a26_fort.wav,fort, Fukt!,0.8,4
a26_fortau.wav,fortau, Får du?,0.7142857142857143,4
a26_fortid.wav,fortid, For dit.,0.625,2
a26_frakk.wav,frakk, Det er bra.,0.9090909090909091,4
a26_fregner.wav,fregner, Frag ned.,0.5555555555555556,3
a26_froe.wav,frø, Teld.,1.0,3
a26_frukt.wav,frukt, Frukt.,0.3333333333333333,4
a26_fugl.wav,fugl, Fuh.,0.75,4
a26_garn.wav,garn, Gå.,1.3333333333333333,4
a26_gartner.wav,gartner, Gør den her.,0.6666666666666666,3
a26_glad.wav,glad, Ja.,1.0,2
a26_glass.wav,glass, Gess!,0.8,3
a26_glis.wav,glis, Gris.,0.6,3
a26_glitter.wav,glitter, Nytter.,0.5714285714285714,3
a26_gloer.wav,glør, Nye.,1.0,3
a26_glorie.wav,glorie, Nå det.,1.0,2
a26_graa.wav,grå, Nire.,0.8,3
a26_grave.wav,grave, Grave.,0.3333333333333333,3
a26_gris.wav,gris, Nr.,1.0,3
a26_groenn.wav,grønn, Gamm.,1.0,5
a26_gul.wav,gul, Gud!,0.75,4
a26_gutt.wav,gutt, Gud!,0.75,5
a26_hjerne.wav,hjerne, Iørne.,0.6666666666666666,3
a26_hjerte.wav,hjerte, Hjert.,0.3333333333333333,3
a26_hjoerne.wav,hjørne, I årene.,0.625,3
a26_hjort.wav,hjort, Jurt.,0.8,4
a26_horn.wav,horn, Hjön.,0.8,2
a26_hund.wav,hund, Fyn.,0.75,3
a26_hus.wav,hus, Kjus.,0.6,5
a26_huske.wav,huske, Hvis du ikke kan?,0.8235294117647058,3
a26_hylle.wav,hylle, Hva er det?,0.9090909090909091,4
a26_hytte.wav,hytte, Hvis det er.,0.8333333333333334,3
a26_internett.wav,internett, Internet.,0.2222222222222222,4
a26_jern.wav,jern, Ja.,1.3333333333333333,3
a26_jus.wav,jus, Use.,1.0,4
a26_karneval.wav,karneval, Karnol.,0.7142857142857143,4
a26_kart.wav,kart, Gart.,0.4,4
a26_kikkert.wav,kikkert, Hikket?,0.42857142857142855,2
a26_kjerne.wav,kjerne," Ja, det er.",0.8181818181818182,2
a26_klaer.wav,klær, Lær!,0.75,4
a26_klappe.wav,klappe, Krap.,0.8,3
a26_klar.wav,klar, Klak!,0.6,4
a26_klem.wav,klem, Hvem?,0.6,2
a26_klo.wav,klo, Kø!,1.0,3
a26_klone.wav,klone, Kavånne.,0.75,3
a26_knaer.wav,knær, Nå!,1.3333333333333333,3
a26_knar.wav,knar, Nå!,1.3333333333333333,4
a26_koe.wav,kø, Gæl.,1.0,3
a26_koffert.wav,koffert, Gå fert.,0.5,4
a26_korn.wav,korn, Gønn.,0.8,3
a26_kort.wav,kort, Gård!,0.8,3
a26_krabbe.wav,krabbe, Jeg er ennne.,0.8461538461538461,2
a26_krakk.wav,krakk, Rakt!,0.8,2
a26_kran.wav,kran, Kran.,0.4,3
a26_krone.wav,krone, Kjøyene.,0.75,3
a26_kropp.wav,kropp, Kælp.,0.8,3
a26_krykke.wav,krykke, Kake.,1.0,3
a26_ku.wav,ku, Kjø.,1.0,3
a26_kurv.wav,kurv, Giv.,1.0,3
a26_kvart.wav,kvart, Kva?,0.75,4
a26_kvern.wav,kvern, Kommer!,0.7142857142857143,3
a26_laerer.wav,lærer, Lær.,0.75,2
a26_loepe.wav,løpe, Lød oppe.,0.6666666666666666,3
a26_loeve.wav,løve, Lå det.,0.8571428571428571,3
a26_lue.wav,lue, Løver.,0.8333333333333334,4
a26_lun.wav,lun, Løn.,0.75,3
a26_lyn.wav,lyn, Linn.,0.8,4
a26_lys.wav,lys, Lise.,0.8,4
a26_lytte.wav,lytte, Littet.,0.5714285714285714,3
a26_munn.wav,munn, Men...,0.8333333333333334,4
a26_mur.wav,mur, Når.,0.75,3
a26_mus.wav,mus, Nysk.,0.8,4
a26_myk.wav,myk, Mikk.,0.8,3
a26_myr.wav,myr, Miv.,1.0,3
a26_ni.wav,ni, Nei.,0.75,4
a26_noekkel.wav,nøkkel, Nå kul!,0.7142857142857143,4
a26_ny.wav,ny, Nei.,1.0,4
a26_oedelagt.wav,ødelagt, Er det løgt?,0.5833333333333334,3
a26_oere.wav,øre," Ej, hvordan?",0.9166666666666666,3
a26_oern.wav,ørn, En.,1.0,4
a26_paere.wav,pære, Bare.,0.6,3
a26_planke.wav,planke, Han kan.,0.75,3
a26_plante.wav,plante, Hvem det?,0.8888888888888888,2
a26_plaster.wav,plaster, Plastig.,0.5,3
a26_pluss.wav,pluss, Føs,1.3333333333333333,3
a26_plystre.wav,plystre, Hva er det?,0.8181818181818182,2
a26_port.wav,port, Burt!,0.6,4
a26_premie.wav,premie, Prøv jeg med.,0.7692307692307693,4
a26_prins.wav,prins, Prens.,0.5,4
a26_pute.wav,pute, Føtter.,0.7142857142857143,4
a26_rike.wav,rike, Rikke.,0.5,4
a26_roed.wav,rød, Rød.,0.5,3
a26_rund.wav,rund, Røm.,1.0,4
a26_ryke.wav,ryke, Rikt.,0.8,4
a26_sil.wav,sil, Se,1.5,3
a26_sjakk.wav,sjakk, Scherk.,0.8571428571428571,3
a26_sjiraff.wav,sjiraff, Skjeres.,0.75,4
a26_sjoe.wav,sjø, Sheld.,1.0,3
a26_sju.wav,sju, Sjø.,0.75,3
a26_ski.wav,ski, Sik.,0.75,3
a26_skilpadde.wav,skilpadde, Sjert på det.,0.7692307692307693,3
a26_skinke.wav,skinke, Schinke.,0.5,3
a26_skip.wav,skip, Shep.,0.8,4
a26_skitten.wav,skitten, Shikken.,0.625,2
a26_skive.wav,skive, Skjeeve.,0.625,4
a26_skjaere.wav,skjære, Sjær.,0.6,3
a26_skjema.wav,skjema, Schema.,0.5714285714285714,3
a26_skjerf.wav,skjerf, Schärf.,0.7142857142857143,3
a26_skjerm.wav,skjerm, Hjern.,0.6666666666666666,3
a26_skjoert.wav,skjørt, Shit!,1.2,3
a26_skjorte.wav,skjorte, Søttet.,0.8571428571428571,2
a26_skoeyter.wav,skøyter, Sjøytter.,0.4444444444444444,4
a26_skulder.wav,skulder, Skulle jeg løre?,0.6875,4
a26_sky.wav,sky, Si.,1.0,4
a26_smart.wav,smart, Snart.,0.5,3
a26_smerte.wav,smerte, Smarte.,0.42857142857142855,3
a26_smoer.wav,smør, Smir.,0.6,4
a26_smykke.wav,smykke, Smykke.,0.2857142857142857,4
a26_snoe.wav,snø, Snøy!,0.6,4
a26_snoerr.wav,snørr, Snja.,0.8,4
a26_soele.wav,søle, Så...,1.0,3
a26_soelv.wav,sølv, Søl,0.6666666666666666,3
a26_soeppel.wav,søppel, Så prig!,0.875,5
a26_soester.wav,søster, Søste.,0.3333333333333333,3
a26_soet.wav,søt, Sjert.,0.8333333333333334,4
a26_sport.wav,sport, Spert.,0.5,3
a26_staer.wav,stær, Stær.,0.4,4
a26_start.wav,start, Start!,0.3333333333333333,3
a26_stjerne.wav,stjerne, Stærlen.,0.75,3
a26_stoevel.wav,støvel, Stover.,0.5714285714285714,4
a26_stupe.wav,stupe, Stuppe.,0.42857142857142855,4
a26_sulte.wav,sulte, Solter?,0.5714285714285714,4
a26_sur.wav,sur, Surt.,0.6,3
a26_svaere.wav,svære, Svar.,0.6,3
a26_svare.wav,svare, Svar.,0.4,4
a26_svart.wav,svart, Svart!,0.3333333333333333,3
a26_sverd.wav,sverd, Svert!,0.5,4
a26_svoemme.wav,svømme, Sjømme.,0.42857142857142855,4
a26_syk.wav,syk, Sik.,0.75,4
a26_sykkel.wav,sykkel, Sikker.,0.5714285714285714,5
a26_syl.wav,syl, Seel.,0.8,4
a26_sylte.wav,sylte, Sjultig.,0.75,4
a26_synge.wav,synge, Sien gjer.,0.7,4
a26_syr.wav,syr, Jeg ser.,0.75,3
a26_taarn.wav,tårn, Dørne.,0.6666666666666666,3
a26_taer.wav,tær, Da!,1.0,3
a26_tar.wav,tar, Da!,0.6666666666666666,2
a26_terning.wav,terning," Da, inn.",0.75,3
a26_tjern.wav,tjern, Hjærm.,0.6666666666666666,2
a26_torne.wav,torne, Dornet.,0.42857142857142855,3
a26_tralle.wav,tralle, Teldet.,0.8571428571428571,3
a26_trapp.wav,trapp, Dette er opp.,0.6923076923076923,4
a26_tre.wav,tre, Dren.,0.6,3
a26_trikk.wav,trikk, Trekk.,0.5,4
a26_trille.wav,trille, Drel.,0.8,4
a26_troll.wav,troll, Trølg!,0.6666666666666666,3
a26_trykk.wav,trykk, Trekk.,0.5,3
a26_trylle.wav,trylle, Trille.,0.42857142857142855,3
a26_turn.wav,turn, Tønn.,0.8,3
a26_tynn.wav,tynn, Tien.,0.8,4
a26_ugle.wav,ugle, Nån slå!,0.875,2
a26_vaer.wav,vær, Vær.,0.5,3
a26_vindu.wav,vindu, Vind du?,0.5,3
a27_artist.wav,artist, Arthist!,0.375,4
a27_baer.wav,bær, En par.,0.8571428571428571,5
a27_bar.wav,bar, Bør!,0.75,4
a27_barn.wav,barn, Arige.,1.0,4
a27_bart.wav,bart, Baks!,0.8,4
a27_bjoern.wav,bjørn, Djørgen.,0.5,3
a27_blaa.wav,blå, En brev.,0.875,3
a27_blad.wav,blad, Dra.,0.75,3
a27_bleie.wav,bleie, Bå da jeg.,0.9,3
a27_blod.wav,blod, I betal!,0.875,3
a27_blokk.wav,blokk, I prøk.,0.8571428571428571,2
a27_blomst.wav,blomst, Grømst.,0.5714285714285714,3
a27_blyant.wav,blyant, Driant!,0.5714285714285714,3
a27_boerste.wav,børste, Pas!,1.25,4
a27_bra.wav,bra, Træ!,0.75,5
a27_braa.wav,brå, Vi er jo.,0.8888888888888888,3
a27_briller.wav,briller, Prøvilder?,0.5,4
a27_bro.wav,bro, Hva er det?,0.9090909090909091,4
a27_broed.wav,brød, Zirje.,0.8333333333333334,5
a27_bror.wav,bror, Prøv!,0.8,3
a27_brun.wav,brun, Arun?,0.4,2
a27_bryter.wav,bryter, Briter!,0.42857142857142855,4
a27_buss.wav,buss, Dess!,0.6,5
a27_by.wav,by, Vi.,1.0,5
a27_bygge.wav,bygge, Bekket!,0.8571428571428571,5
a27_doer.wav,dør, Der.,0.75,5
a27_drikke.wav,drikke, Drikke!,0.2857142857142857,4
a27_drops.wav,drops, Drops.,0.3333333333333333,5
a27_drue.wav,drue, Trø!,0.75,4
a27_dykke.wav,dykke, Tikke!,0.5,3
a27_dyne.wav,dyne, Din!,0.75,4
a27_ekorn.wav,ekorn, Ekkene!,0.7142857142857143,3
a27_enhjoerning.wav,enhjørning, En jønny.,0.6666666666666666,3
a27_erter.wav,erter," Ekk, det er.",0.75,3
a27_fjaer.wav,fjær, Her.,1.0,4
a27_fjorten.wav,fjorten, Piotten.,0.5,3
a27_flagg.wav,flagg, Tjørk?,1.0,2
a27_flakse.wav,flakse, Fraksie.,0.5,3
a27_flaske.wav,flaske, Traske.,0.42857142857142855,3
a27_flette.wav,flette, Fritte.,0.5714285714285714,3
a27_flue.wav,flue, Siddet er det?,0.9285714285714286,3
a27_fly.wav,fly, Fydig.,1.0,3
a27_fort.wav,fort, FUT!,1.0,4
a27_fortau.wav,fortau, Høtte. Høtte.,0.9230769230769231,2
a27_fortid.wav,fortid, Fordi!,0.5,3
a27_frakk.wav,frakk, Førk!,0.8,4
a27_fregner.wav,fregner, Frøynner?,0.5555555555555556,4
a27_froe.wav,frø, Ja.,1.0,5
a27_frukt.wav,frukt, Frukt!,0.3333333333333333,5
a27_fugl.wav,fugl, Fyld.,1.0,3
a27_garn.wav,garn, Gør du?,0.8571428571428571,3
a27_gartner.wav,gartner, Gatt ned?,0.5555555555555556,4
a27_glad.wav,glad, Ok.,1.3333333333333333,2
a27_glass.wav,glass, Gras.,0.6,3
a27_glis.wav,glis, Gris.,0.6,3
a27_glitter.wav,glitter, Gritter!,0.375,2
a27_gloer.wav,glør, Jeg krejer.,0.8181818181818182,3
a27_glorie.wav,glorie, Lødde.,1.0,3
a27_graa.wav,grå, Gør du?,0.8571428571428571,4
a27_grave.wav,grave, Grød!,0.8,4
a27_gris.wav,gris, Gris.,0.4,5
a27_groenn.wav,grønn, Gideren.,0.75,4
a27_gul.wav,gul, Gud!,0.75,3
a27_gutt.wav,gutt, Gitt!,0.6,4
a27_hjerne.wav,hjerne, Gjerne.,0.2857142857142857,3
a27_hjerte.wav,hjerte," Ja, det.",0.875,3
a27_hjoerne.wav,hjørne, I örne.,0.5714285714285714,3
a27_hjort.wav,hjort, Yt.,1.6666666666666667,3
a27_horn.wav,horn, Kun!,1.0,3
a27_hund.wav,hund, Hjinn!,0.8333333333333334,2
a27_hus.wav,hus, Tjusk!,0.6666666666666666,4
a27_huske.wav,huske, Hvis det er ikke?,0.8235294117647058,4
a27_hylle.wav,hylle, Kyrne.,0.6666666666666666,3
a27_hytte.wav,hytte, Kittet?,0.5714285714285714,3
a27_internett.wav,internett, Internet!,0.2222222222222222,4
a27_jern.wav,jern, Gjørn.,0.5,4
a27_jus.wav,jus, Ius!,0.5,5
a27_karneval.wav,karneval, Karnevo.,0.375,4
a27_kart.wav,kart, Kalt!,0.6,4
a27_kikkert.wav,kikkert, Sikket?,0.42857142857142855,3
a27_kjerne.wav,kjerne, Tjernet.,0.375,3
a27_klaer.wav,klær, Trad!,1.0,3
a27_klappe.wav,klappe, Krapen.,0.7142857142857143,2
a27_klar.wav,klar, Bra!,0.75,1
a27_klem.wav,klem, Kyrm.,0.8,3
a27_klo.wav,klo, Krø.,1.0,3
a27_klone.wav,klone, Krønne.,0.7142857142857143,3
a27_knaer.wav,knær, Nå er det.,0.9,5
a27_knar.wav,knar, Nåd!,1.0,3
a27_koe.wav,kø, Keh?,1.0,5
a27_koffert.wav,koffert, Kø fyrt!,0.625,4
a27_korn.wav,korn, Toe!,0.75,2
a27_kort.wav,kort, Køst!,0.8,4
a27_krabbe.wav,krabbe, Krabbe.,0.2857142857142857,3
a27_krakk.wav,krakk," Krakk, krakk.",0.6153846153846154,5
a27_kran.wav,kran, Karan.,0.5,3
a27_krone.wav,krone, Kyrn.,0.8,3
a27_kropp.wav,kropp, Krøpp.,0.5,3
a27_krykke.wav,krykke, Krættje.,0.75,4
a27_ku.wav,ku, Kjøs!,1.0,3
a27_kurv.wav,kurv, Kjudet.,0.8571428571428571,3
a27_kvart.wav,kvart, Kvart!,0.3333333333333333,3
a27_kvern.wav,kvern, Kværlig?,0.75,3
a27_laerer.wav,lærer, Var det?,0.75,3
a27_loepe.wav,løpe, Laptøt.,0.8571428571428571,4
a27_loeve.wav,løve, Låvet.,0.6666666666666666,3
a27_lue.wav,lue, Luvt!,0.8,4
a27_lun.wav,lun, Løn.,0.75,3
a27_lyn.wav,lyn, Gynne.,0.6666666666666666,4
a27_lys.wav,lys, Lise?,0.8,5
a27_lytte.wav,lytte, Littet.,0.5714285714285714,4
a27_munn.wav,munn, Nynen.,0.6666666666666666,5
a27_mur.wav,mur, Nyr.,0.75,4
a27_mus.wav,mus, News.,0.8,3
a27_myk.wav,myk, Milk.,0.8,2
a27_myr.wav,myr, Mir.,0.75,4
a27_ni.wav,ni, Nye.,1.0,5
a27_noekkel.wav,nøkkel, Nå kyr.,0.8571428571428571,4
a27_ny.wav,ny, Nei?,1.0,3
a27_oedelagt.wav,ødelagt, Er det ett kød.,0.8,2
a27_oere.wav,øre, Er det?,0.7142857142857143,4
a27_oern.wav,ørn, En.,1.0,5
a27_paere.wav,pære, Bare.,0.6,4
a27_planke.wav,planke, Prønt til.,0.9,2
a27_plante.wav,plante, Prøv imtjø.,0.9090909090909091,2
a27_plaster.wav,plaster, Thedest.,0.875,1
a27_pluss.wav,pluss, Gris.,0.8,3
a27_plystre.wav,plystre, Pristre.,0.5,3
a27_port.wav,port, But,1.0,2
a27_premie.wav,premie, Det er en mer.,0.7857142857142857,5
a27_prins.wav,prins, Prins.,0.3333333333333333,5
a27_pute.wav,pute, Putset!,0.5714285714285714,4
a27_rike.wav,rike, Adik.,0.6,3
a27_roed.wav,rød, Adoo!,1.0,5
a27_rund.wav,rund, Arjen?,0.6666666666666666,5
a27_ryke.wav,ryke, Rikke?,0.6666666666666666,3
a27_sil.wav,sil, Se!,1.0,5
a27_sjakk.wav,sjakk, Shack.,0.6666666666666666,4
a27_sjiraff.wav,sjiraff," Schert, Schert.",0.9333333333333333,2
a27_sjoe.wav,sjø, Tjø.,0.5,3
a27_sju.wav,sju, Shuh.,0.8,3
a27_ski.wav,ski, Skjee!,0.8333333333333334,5
a27_skilpadde.wav,skilpadde, Skjik på det.,0.6153846153846154,4
a27_skinke.wav,skinke, Tink!,0.6,3
a27_skip.wav,skip, Ski!,0.5,3
a27_skitten.wav,skitten, Skjitten.,0.3333333333333333,3
a27_skive.wav,skive, Tivet.,0.6666666666666666,3
a27_skjaere.wav,skjære, Tjør.,0.8,4
a27_skjema.wav,skjema, Tjemme.,0.7142857142857143,3
a27_skjerf.wav,skjerf, Sjert!,0.6666666666666666,4
a27_skjerm.wav,skjerm, Tjærme.,0.7142857142857143,3
a27_skjoert.wav,skjørt, Sjørt!,0.5,3
a27_skjorte.wav,skjorte, Sjøttet.,0.75,3
a27_skoeyter.wav,skøyter, Cater.,0.8333333333333334,4
a27_skulder.wav,skulder, Skilendir.,0.6,5
a27_sky.wav,sky, Skjee.,0.8333333333333334,4
a27_smart.wav,smart, Smart.,0.3333333333333333,3
a27_smerte.wav,smerte, Smatte.,0.5714285714285714,5
a27_smoer.wav,smør, Smir?,0.6,3
a27_smykke.wav,smykke, Smikke.,0.42857142857142855,4
a27_snoe.wav,snø, Snøy!,0.6,5
a27_snoerr.wav,snørr, Snur!,0.6,5
a27_soele.wav,søle, Sjødde.,0.7142857142857143,3
a27_soelv.wav,sølv, Søt.,0.75,4
a27_soeppel.wav,søppel, Søpet?,0.6666666666666666,2
a27_soester.wav,søster, Så styr!,0.625,4
a27_soet.wav,søt, Sjøtt!,0.6666666666666666,4
a27_sport.wav,sport, Spert.,0.5,3
a27_staer.wav,stær, Større.,0.7142857142857143,5
a27_start.wav,start, Starts!,0.42857142857142855,4
a27_stjerne.wav,stjerne, Det er tilgjørtene.,0.7368421052631579,3
a27_stoevel.wav,støvel, Stavker!,0.625,5
a27_stupe.wav,stupe, Stoop!,0.6666666666666666,3
a27_sulte.wav,sulte, Sølte.,0.5,4
a27_sur.wav,sur, Sjur.,0.6,5
a27_svaere.wav,svære, Tjvare!,0.5714285714285714,4
a27_svare.wav,svare, Spare.,0.5,4
a27_svart.wav,svart, Sjewert.,0.75,3
a27_sverd.wav,sverd, Tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig tig,1.0,2
a27_svoemme.wav,svømme, Sjønn.,0.8333333333333334,4
a27_syk.wav,syk, Sik!,0.75,5
a27_sykkel.wav,sykkel, Sikker!,0.5714285714285714,5
a27_syl.wav,syl, Se!,1.0,4
a27_sylte.wav,sylte, Tjulte?,0.5714285714285714,2
a27_synge.wav,synge, Tien!,1.0,3
a27_syr.wav,syr, Sier!,0.8,5
a27_taarn.wav,tårn, Tør du?,0.8571428571428571,3
a27_taer.wav,tær, Dør.,0.75,4
a27_tar.wav,tar, Da!,0.6666666666666666,3
a27_terning.wav,terning, Ta er min.,0.6,3
a27_tjern.wav,tjern, Tjerni.,0.42857142857142855,4
a27_torne.wav,torne, Tjone.,0.6666666666666666,3
a27_tralle.wav,tralle, Trølle.,0.42857142857142855,4
a27_trapp.wav,trapp, Trist!,0.8333333333333334,3
a27_tre.wav,tre, Dere.,0.6,5
a27_trikk.wav,trikk, Trik!,0.4,4
a27_trille.wav,trille, Trateren.,0.7777777777777778,3
a27_troll.wav,troll, Thru!,1.0,4
a27_trykk.wav,trykk, Trik.,0.6,5
a27_trylle.wav,trylle, Tre lille.,0.6,4
a27_turn.wav,turn, Tjøy.,1.0,4
a27_tynn.wav,tynn, Tien?,0.8,5
a27_ugle.wav,ugle, Jeg vet du det?,0.8666666666666667,3
a27_vaer.wav,vær, Ført?,0.8,3
a27_vindu.wav,vindu, Vind du?,0.5,4
a28_artist.wav,artist, Artist!,0.2857142857142857,3
a28_baer.wav,bær, Bare.,0.8,5
a28_bar.wav,bar, Bør!,0.75,4
a28_barn.wav,barn, Dain!,0.6,4
a28_bart.wav,bart, BAT!,1.0,3
a28_bjoern.wav,bjørn, Vi er.,0.8333333333333334,4
a28_blaa.wav,blå, Blå!,0.5,3
a28_blad.wav,blad, Blak!,0.6,5
a28_bleie.wav,bleie, Braier!,0.7142857142857143,3
a28_blod.wav,blod, Bå det rå?,0.9,3
a28_blokk.wav,blokk, Blak!,0.6,5
a28_blomst.wav,blomst, Blomst!,0.2857142857142857,3
a28_blyant.wav,blyant, Bli ant.,0.5,5
a28_boerste.wav,børste, Børste!,0.2857142857142857,4
a28_bra.wav,bra, Dra.,0.5,3
a28_braa.wav,brå, Søtter!,0.8571428571428571,3
a28_briller.wav,briller, Bra innne.,0.7,3
a28_bro.wav,bro, Brul.,0.8,4
a28_broed.wav,brød, Bra!,0.75,4
a28_bror.wav,bror, Berødler.,0.7777777777777778,3
a28_brun.wav,brun, Du er enn.,0.8,3
a28_bryter.wav,bryter, Rytter.,0.5714285714285714,4
a28_buss.wav,buss, Buss!,0.4,4
a28_by.wav,by, B,2.0,4
a28_bygge.wav,bygge, Ike?,1.25,2
a28_doer.wav,dør, Dør!,0.5,5
a28_drikke.wav,drikke, Trikka!,0.42857142857142855,2
a28_drops.wav,drops, Ditt opps!,0.7,5
a28_drue.wav,drue, Trøv er.,0.75,4
a28_dykke.wav,dykke, Det er.,0.8571428571428571,3
a28_dyne.wav,dyne, Dina?,0.8,4
a28_ekorn.wav,ekorn, Ekkere.,0.7142857142857143,3
a28_enhjoerning.wav,enhjørning, En ny ring.,0.6363636363636364,3
a28_erter.wav,erter, Atter.,0.5,3
a28_fjaer.wav,fjær, Se er.,0.8333333333333334,4
a28_fjorten.wav,fjorten, Fjert den.,0.5,4
a28_flagg.wav,flagg, Frakt.,0.8333333333333334,2
a28_flakse.wav,flakse, Fragse.,0.5714285714285714,3
a28_flaske.wav,flaske, Fraske.,0.42857142857142855,3
a28_flette.wav,flette, Fratt!,0.6666666666666666,3
a28_flue.wav,flue, Frøve.,0.8333333333333334,2
a28_fly.wav,fly, Fri.,1.0,3
a28_fort.wav,fort, Fyt!,1.0,2
a28_fortau.wav,fortau, Fordene.,0.75,4
a28_fortid.wav,fortid, Fordi!,0.5,4
a28_frakk.wav,frakk, Frek.,0.6,4
a28_fregner.wav,fregner, Frenner.,0.375,4
a28_froe.wav,frø, Før jeg?,0.875,5
a28_frukt.wav,frukt, Frikte!,0.5714285714285714,4
a28_fugl.wav,fugl, Følp.,1.0,3
a28_garn.wav,garn, Gå en.,0.8333333333333334,3
