Word,Transcribed,Wer Error,Score
glis, Gris,0.5,3
glis, Gris,0.5,3
glis, gris?,0.4,3
glis, Gyss,0.75,2
tynn, Ingenting,0.7777777777777778,4
tynn, Syd,1.0,3
tynn, Team,1.0,4
tynn, Chris..,1.0,5
tynn, Litt tynn,0.5555555555555556,5
tynn, Tynn,0.25,5
tynn, Tynn,0.25,4
tynn, Tiden,0.8,5
tynn, Til..,1.0,5
tynn, Tynn,0.25,5
tynn, Tynn,0.25,5
tynn, Til..,1.0,4
tynn, Tynn,0.25,5
tynn, Tynn,0.25,5
tynn, Tynn,0.25,5
tynn, Ting..,0.8333333333333334,5
tynn, Gin,1.0,5
tynn, pin?,0.75,3
tynn, Kinn,0.5,5
tynn, Tinn,0.5,5
tynn, Tynn,0.25,4
tynn, Klin,0.75,4
tynn, tynn?,0.2,5
tynn, Tynn,0.25,5
tynn, Tinn,0.5,5
tynn, Den..,0.8,5
tynn, Tynn,0.25,5
tynn, Jo,2.0,5
tynn, Tyn,0.6666666666666666,4
tynn, Det..,1.0,3
tynn, Kun,1.0,4
tynn, Tynn,0.25,5
tynn, Tid,1.3333333333333333,5
tynn, Tynn,0.25,5
tynn, Tynn,0.25,4
tynn, Tynn,0.25,4
tynn, Ting,0.75,5
tynn, Tynn,0.25,4
tynn, Tynn,0.25,5
tynn, Tinn,0.5,5
tynn, kim?,1.0,3
tynn, Kinn,0.5,2
tynn, kinn?,0.6,3
tynn, Tinn,0.5,5
tynn, Tinn,0.5,5
tynn, Og..,1.0,5
tynn, Tyng,0.5,3
tynn, Tyng,0.5,5
tynn, Inn,0.6666666666666666,5
tynn, Å..,1.3333333333333333,5
snørr, Snurr..,0.5714285714285714,5
snørr, Snørr,0.2,4
snørr, Smør,0.75,4
snørr, Snørr,0.2,4
snørr, Sning,0.8,4
snørr, Snurr,0.4,4
snørr, Nei,1.6666666666666667,3
snørr, Snar,0.75,5
snørr, Snurr..,0.5714285714285714,5
snørr, Snørr,0.2,3
snørr, Snill,0.8,5
snørr, hesten deres?,0.7692307692307693,2
snørr, Snur,0.75,4
snørr, Snør,0.5,4
snørr, Snall,0.8,3
snørr, Snurr,0.4,5
snørr, Snørr,0.2,5
snørr, Snørr,0.2,4
snørr, Snørr,0.2,5
snørr, Snørr,0.2,3
snørr, Snurr,0.4,4
snørr, Hestener,0.75,5
snørr, Snø..,0.6,3
snørr, Snegl,0.8,2
snørr, Snørr,0.2,5
snørr, Fnøv,0.75,3
snørr, Snurr,0.4,4
snørr, Snørr,0.2,5
snørr, Snørr,0.2,4
snørr, Snudd,0.8,4
snørr, Snørr,0.2,3
snørr, Snarr,0.4,5
snørr, Snø,1.0,4
snørr, Snurr..,0.5714285714285714,3
snørr, Snurr..,0.5714285714285714,4
snørr, Nopp,1.25,4
snørr, Snørr..,0.42857142857142855,4
snørr, Snøy,0.75,4
snørr, Ikke smør,0.7777777777777778,5
snørr, Snurr,0.4,5
snørr, Snø,1.0,3
snørr, Snø,1.0,2
snørr, Snørr,0.2,5
snørr, Sør,1.0,4
snørr, Snørr,0.2,4
snørr, Se..,1.25,3
snørr, Smør,0.75,5
snørr, Snørr,0.2,5
snørr, Snø,1.0,4
snørr, Snørr..,0.42857142857142855,3
snørr, Sønner,0.6666666666666666,4
gartner, Gartner,0.14285714285714285,4
gartner, Gartner,0.14285714285714285,5
gartner, Gartner,0.14285714285714285,3
gartner, dartner?,0.25,4
gartner, Arne..,0.8333333333333334,3
gartner, Gartner,0.14285714285714285,5
gartner, Kartene,0.42857142857142855,2
gartner, kartet?,0.5714285714285714,3
gartner, Gartner,0.14285714285714285,5
gartner, gatner?,0.2857142857142857,4
gartner, Gartner,0.14285714285714285,5
gartner, Gotner,0.5,4
gartner, Gartner,0.14285714285714285,3
gartner, Gartner,0.14285714285714285,5
gartner, Kartner,0.14285714285714285,3
gartner, Gartner,0.14285714285714285,5
gartner, Gartner,0.14285714285714285,5
gartner, Gartner,0.14285714285714285,5
gartner, gatene?,0.42857142857142855,2
gartner, Gartner,0.14285714285714285,5
gartner, Ja,3.0,1
gartner, Pertney,0.42857142857142855,2
gartner, Takk,1.5,5
gartner, Gatner,0.3333333333333333,3
gartner, Gjort mer,0.5555555555555556,4
gartner, Kort nei,0.5,4
gartner, Godt nytt,0.7777777777777778,2
gartner, Gakker,0.6666666666666666,5
gartner, Gartner,0.14285714285714285,5
gartner, Kaltør,0.6666666666666666,2
gartner, Gartner,0.14285714285714285,3
gartner, Gartner,0.14285714285714285,5
gartner, Karsten,0.5714285714285714,3
gartner, Gartner,0.14285714285714285,5
gartner, Katning,0.7142857142857143,2
gartner, hva er det?,0.7272727272727273,1
gartner," Gå på turné, du",0.8666666666666667,3
gartner, Kjønnsnør,0.7777777777777778,4
gartner, Gartner,0.14285714285714285,5
gartner, Datter,0.5,5
gartner, Helt,1.5,1
gartner, Carl..,0.8333333333333334,4
gartner, Ok,3.5,5
gartner, God nurve,0.7777777777777778,2
gartner, Tartener,0.25,4
gartner, Kartener,0.25,4
gartner, Kjære vene,0.8,3
gartner, Gartner,0.14285714285714285,5
gartner, galtnus?,0.5,4
gartner, Gartner,0.14285714285714285,4
gartner, Gartned,0.2857142857142857,3
børste, Bøste,0.4,3
børste, Varsel,0.6666666666666666,5
børste, Første,0.16666666666666666,5
børste, Børste,0.16666666666666666,5
børste, Bøyte,0.6,4
børste, Børste,0.16666666666666666,4
børste, Tørst,0.4,3
børste, Børste,0.16666666666666666,5
børste, Hvis det,0.75,3
børste, Børste,0.16666666666666666,5
børste, Børste,0.16666666666666666,5
børste, Børste,0.16666666666666666,4
børste, Verst,0.6,3
børste, Børste,0.16666666666666666,5
børste, Børste,0.16666666666666666,4
børste, Børste,0.16666666666666666,4
børste, Børsta,0.3333333333333333,4
børste, Børste,0.16666666666666666,5
børste, Børste,0.16666666666666666,4
børste, Børste,0.16666666666666666,5
børste, børste?,0.14285714285714285,5
børste, Pust,1.0,2
børste, beste?,0.5,5
børste, Børste,0.16666666666666666,4
børste," biff, da?",0.8888888888888888,1
børste, Børste,0.16666666666666666,4
børste, Børste..,0.375,5
børste, Børste,0.16666666666666666,4
børste, Beste,0.6,4
børste, Børste,0.16666666666666666,3
børste, Børsta,0.3333333333333333,4
børste, Børste,0.16666666666666666,4
børste, Berte,0.6,4
børste, Børste,0.16666666666666666,4
børste, Børste,0.16666666666666666,5
børste, Bårstø,0.5,3
børste, børste?,0.14285714285714285,3
børste, Børste,0.16666666666666666,4
børste, Verste,0.3333333333333333,5
børste, børste?,0.14285714285714285,3
børste, Første,0.16666666666666666,5
børste, Beste,0.6,4
børste, Børste,0.16666666666666666,4
børste, Huff da,1.0,2
børste, Børste,0.16666666666666666,4
børste, børste?,0.14285714285714285,5
børste, Børste,0.16666666666666666,5
børste, Børste,0.16666666666666666,3
børste, Børste,0.16666666666666666,4
børste, verfte?,0.5714285714285714,5
børste, verste?,0.42857142857142855,5
flaske, Froske,0.5,3
flaske, Froske,0.5,3
flaske, Flaske,0.16666666666666666,4
flaske, Flaske,0.16666666666666666,5
flaske, Plaske,0.16666666666666666,4
flaske, Flaske,0.16666666666666666,4
flaske, Flaske,0.16666666666666666,5
flaske, Flaske,0.16666666666666666,4
flaske, Flaske,0.16666666666666666,5
flaske, Froske..,0.625,3
flaske, flaske?,0.14285714285714285,4
flaske, Flaske,0.16666666666666666,5
flaske, Flaske,0.16666666666666666,3
flaske, Flaske,0.16666666666666666,5
flaske, Frosker..,0.6666666666666666,3
flaske, For at..,0.875,2
flaske, frosky?,0.5714285714285714,2
flaske, Flaske,0.16666666666666666,4
flaske, friske?,0.42857142857142855,3
flaske, Froske,0.5,3
flaske, Røske,0.6,3
flaske, Flaske,0.16666666666666666,5
flaske, Flaske,0.16666666666666666,5
flaske, Ok,2.5,5
flaske, Froske,0.5,3
flaske, Froske,0.5,3
flaske, Flaske,0.16666666666666666,4
flaske, Fraske,0.3333333333333333,3
flaske, Plastring,0.6666666666666666,3
flaske, Flaske,0.16666666666666666,3
flaske, Fløske,0.3333333333333333,3
flaske, Glaske,0.16666666666666666,3
flaske, Flaske,0.16666666666666666,4
flaske, For å aske,0.6,3
flaske, Flaske,0.16666666666666666,5
flaske, Forelska,0.75,1
flaske, Flaske,0.16666666666666666,4
flaske, Flaske,0.16666666666666666,4
flaske, Flaske,0.16666666666666666,5
flaske, Ferske,0.5,4
flaske, Svein Lykke,0.8181818181818182,1
flaske, Flaske,0.16666666666666666,5
flaske, Flaske,0.16666666666666666,5
flaske, Froske,0.5,3
flaske, Flaske,0.16666666666666666,5
flaske, Froske,0.5,3
flaske, Fleske,0.3333333333333333,5
flaske, Flaske,0.16666666666666666,4
flaske, fast?,0.6,3
flaske, Flasker,0.2857142857142857,5
flaske, Froske,0.5,4
flaske, flaske!,0.14285714285714285,5
bjørn, Bjørn,0.2,5
bjørn, Bjørn,0.2,5
bjørn, Bjørn..,0.42857142857142855,3
bjørn, bjørn!,0.16666666666666666,4
bjørn, Bare,1.0,3
bjørn, Bygg,1.25,3
bjørn, bjørn?,0.16666666666666666,5
bjørn, Burr,1.0,2
bjørn, Gjør den,0.5,3
bjørn, Bjørn..,0.42857142857142855,3
bjørn, Bjørn..,0.42857142857142855,5
bjørn, Bjørn,0.2,5
bjørn, Mian..,1.0,3
bjørn, Det..,1.0,2
bjørn, Kom igjen,0.8888888888888888,5
bjørn, Bjørn,0.2,5
bjørn, Bil,1.6666666666666667,5
bjørn, Bjørn,0.2,5
bjørn, objørn?,0.2857142857142857,5
bjørn, Bjørn..,0.42857142857142855,4
bjørn, bjørn?,0.16666666666666666,3
bjørn, Bjørn,0.2,5
bjørn, Beyon,0.8,2
bjørn, Bjørn..,0.42857142857142855,4
bjørn, Bjørn..,0.42857142857142855,4
bjørn, Ja,2.5,2
bjørn, Bjørn..,0.42857142857142855,4
bjørn, mjøln?,0.5,3
bjørn, Bjørn,0.2,4
bjørn, Bjørn..,0.42857142857142855,5
bjørn, bjørn?,0.16666666666666666,5
bjørn, Iren,1.0,5
bjørn, bjørn?,0.16666666666666666,4
bjørn, Bjørn,0.2,3
bjørn, jan?,1.0,3
bjørn, Dea..,1.0,5
bjørn, Bjørn,0.2,4
bjørn, bjørn?,0.16666666666666666,3
bjørn, bjørn?,0.16666666666666666,5
bjørn, Bjørn,0.2,5
bjørn, Piano,1.0,3
bjørn, Bjørn,0.2,4
bjørn, Fordi du..,1.0,5
bjørn, Bjøl,0.75,4
bjørn, Bjørn,0.2,5
bjørn, theon?,0.8333333333333334,2
bjørn, Bjørn..,0.42857142857142855,3
bjørn, bjørn?,0.16666666666666666,5
bjørn, Jønn..,0.8333333333333334,4
bjørn, bjørn?,0.16666666666666666,3
bjørn, Bjørn,0.2,5
bjørn, Jeg viste også Larsen,0.9047619047619048,2
hjerne, Hjerne,0.16666666666666666,4
hjerne, Gjerne,0.16666666666666666,5
hjerne, gjerne!,0.2857142857142857,5
hjerne, jella?,0.8333333333333334,5
hjerne, Ja..,1.5,1
hjerne, Hjerne,0.16666666666666666,5
hjerne, Hjerne,0.16666666666666666,4
hjerne, Ja,3.0,5
hjerne, Gjerne,0.16666666666666666,4
hjerne, Ja da,1.2,1
hjerne, Gjerne,0.16666666666666666,3
hjerne, Jeg er henne,0.6666666666666666,3
hjerne, Hjernen,0.2857142857142857,5
hjerne, Ja,3.0,5
hjerne," ja, er det det?",0.8,3
hjerne," Ja, nei",0.7142857142857143,3
hjerne, Gjerne,0.16666666666666666,5
hjerne, Gjerne,0.16666666666666666,5
hjerne, Gjerne,0.16666666666666666,3
hjerne, Gjerne,0.16666666666666666,5
hjerne," Ja, nei",0.7142857142857143,3
hjerne, Gjerne,0.16666666666666666,4
hjerne, gjerne!,0.2857142857142857,5
hjerne," Ja, nei",0.7142857142857143,3
hjerne, Gjerne,0.16666666666666666,3
hjerne, Gjerne,0.16666666666666666,5
hjerne, Hjerne,0.16666666666666666,5
hjerne, Gjerne,0.16666666666666666,5
hjerne, Gjerne,0.16666666666666666,4
hjerne, Ene,1.3333333333333333,3
hjerne," Ja, henne",0.6666666666666666,3
hjerne, Gjerne,0.16666666666666666,5
hjerne, Gjerne,0.16666666666666666,5
hjerne," Ja, henne",0.6666666666666666,5
hjerne, Ja,3.0,2
hjerne," Ja, eller..",0.8181818181818182,3
hjerne, Gjerne,0.16666666666666666,5
hjerne, Janne..,0.8571428571428571,3
hjerne, Hjerne,0.16666666666666666,4
hjerne, Gjerne,0.16666666666666666,4
hjerne, Jane..,1.0,5
hjerne, Gjerne,0.16666666666666666,4
hjerne, Gjerne,0.16666666666666666,5
hjerne, Hjerne,0.16666666666666666,5
hjerne, Hjerne..,0.375,5
hjerne, Gjerne,0.16666666666666666,5
hjerne, Hjerne,0.16666666666666666,4
hjerne, Gjerne,0.16666666666666666,5
hjerne, Jernet,0.5,3
hjerne, Grønn,1.0,3
hjerne, Gjerne,0.16666666666666666,3
hjerne, Gjerne,0.16666666666666666,4
sulte, Sylte,0.4,3
sulte, Sulte,0.2,3
sulte, Sylte,0.4,4
sulte, Sylte,0.4,4
sulte, Soltø..,0.7142857142857143,4
sulte, Sulte,0.2,3
sulte, Sultør,0.5,4
sulte, Sølte,0.4,4
sulte, Så der..,0.875,4
sulte, Sulte,0.2,4
sulte, Sylte,0.4,3
sulte, Sulte,0.2,4
sulte, Sylte,0.4,4
sulte, Sulte,0.2,4
sulte, Sutte,0.4,3
sulte, Sølte,0.4,4
sulte, Sulte,0.2,4
sulte, Sulte,0.2,4
sulte, Sulte,0.2,4
sulte, Skjulte,0.42857142857142855,4
skulder, skulder de?,0.36363636363636365,3
skulder, Skulderet,0.3333333333333333,5
skulder, Skurder,0.2857142857142857,3
skulder, Skulder..,0.3333333333333333,3
skulder, Skulder,0.14285714285714285,5
skulder, Skulder,0.14285714285714285,4
skulder, Skulder,0.14285714285714285,4
skulder, Skulder,0.14285714285714285,4
skulder, skutte?,0.42857142857142855,2
skulder, Skulle..,0.5,3
skulder, Skulder,0.14285714285714285,5
skulder, Skulder,0.14285714285714285,5
skulder, Skulder,0.14285714285714285,5
skulder, Skolen går,0.7,5
skulder, Skulder,0.14285714285714285,5
skulder, Skyldig,0.5714285714285714,3
skulder, Skulder,0.14285714285714285,5
skulder, Skulder,0.14285714285714285,5
skulder, stølte?,0.5714285714285714,3
skulder, Skodder..,0.5555555555555556,2
skulder, God,2.0,1
skulder, Skyld deg,0.5555555555555556,3
skulder, skulder?,0.125,3
skulder, Skulder,0.14285714285714285,5
skulder, skurker?,0.375,2
skulder, skålte!,0.42857142857142855,2
skulder, Skulder,0.14285714285714285,4
skulder, Skulder,0.14285714285714285,3
skulder, skulle det?,0.45454545454545453,4
skulder, skulder?,0.125,3
skulder, skulle det?,0.45454545454545453,3
skulder, Skudder,0.2857142857142857,5
skulder, Skulder,0.14285714285714285,4
skulder, Skulder,0.14285714285714285,4
skulder, Skulder..,0.3333333333333333,4
skulder, Skulder,0.14285714285714285,5
skulder, Skulder,0.14285714285714285,4
skulder, Skulder,0.14285714285714285,5
skulder, Skoder,0.5,2
skulder, Skrupler,0.5,3
skulder, Skulder,0.14285714285714285,5
skulder, Skulder,0.14285714285714285,5
skulder, Skyddel,0.5714285714285714,5
skulder, Skummel,0.5714285714285714,5
skulder, Skoddere..,0.6,3
skulder, Skulder,0.14285714285714285,5
skulder, Skulder,0.14285714285714285,5
skulder, Skulder,0.14285714285714285,5
skulder, Skulder,0.14285714285714285,3
skulder, Skulder,0.14285714285714285,5
skulder, Skulder..,0.3333333333333333,5
blyant, blyant?,0.14285714285714285,5
blyant, Merent,0.6666666666666666,4
blyant, Hjelp,1.2,2
blyant, Blyant,0.16666666666666666,5
blyant, Bli ærend,0.7777777777777778,3
blyant, Blyant,0.16666666666666666,5
blyant, Blint,0.6,4
blyant, Blent,0.6,5
blyant, diant?,0.6666666666666666,3
blyant, hvor blir han av?,0.7647058823529411,5
blyant, Blyant,0.16666666666666666,5
blyant, Bendjent,0.75,2
blyant, Brient,0.6666666666666666,3
blyant, Blyant,0.16666666666666666,5
blyant, Mliant,0.3333333333333333,5
blyant, Bli hjemt..,0.8181818181818182,5
blyant, Bryant,0.3333333333333333,3
blyant, Bare langt,0.7,2
blyant, Blyant,0.16666666666666666,3
blyant, blyant?,0.14285714285714285,4
blyant, Lient,0.8,4
blyant, bliant!,0.2857142857142857,5
blyant, Plint,0.6,3
blyant, Blyant,0.16666666666666666,3
blyant, Freyant,0.42857142857142855,5
blyant, Bli alt..,0.6666666666666666,4
blyant, Blyant,0.16666666666666666,2
blyant, Bliant,0.3333333333333333,5
blyant, Blyant,0.16666666666666666,5
blyant, Bremp,1.2,1
blyant, bli gjemt?,0.7,5
blyant, Blik,1.25,3
blyant, Blyant,0.16666666666666666,3
blyant, Bøye,1.25,3
blyant, Bli hjelp,0.8888888888888888,5
blyant, Liant,0.6,4
blyant, Freyant,0.42857142857142855,2
blyant, Bli igjen,0.8888888888888888,4
blyant, blyant?,0.14285714285714285,5
blyant, Briant,0.5,2
blyant, briant?,0.42857142857142855,3
blyant, blian?,0.3333333333333333,3
blyant, Blyant,0.16666666666666666,5
blyant, Briant,0.5,2
blyant, Bli alt..,0.6666666666666666,4
blyant, Liant,0.6,5
blyant, Bliant..,0.5,4
blyant, Bli henne..,0.8181818181818182,5
blyant, Breent,0.6666666666666666,3
blyant, Begynt..,0.75,5
blyant, Bryant,0.3333333333333333,3
kort, Kult,0.75,3
kort, Godt,0.5,3
kort, Kaffe,1.0,1
kort, Gårt,0.5,3
kort, Kort,0.25,5
kort, Kort,0.25,5
kort, Korps,0.6,3
kort, Kort,0.25,3
kort, Kort,0.25,5
kort, Kort,0.25,4
kort, Kort,0.25,3
kort, Guts,1.0,1
kort, Godt,0.5,2
kort, Kort,0.25,5
kort, Kort,0.25,5
kort, Kott,0.5,3
kort, Kort,0.25,4
kort, Kort,0.25,5
kort, Kort,0.25,4
kort, Kort,0.25,5
kort, Kurt,0.5,3
kort, Kort,0.25,4
kort, Kart,0.5,5
kort, Katt,0.75,2
kort, Kort,0.25,4
kort, Kort,0.25,5
kort, Kort,0.25,4
kort, Kort,0.25,3
kort, Godt,0.5,3
kort, Kort,0.25,4
kort, Kort,0.25,4
kort, Kort,0.25,5
kort, kort?,0.2,5
kort, Kort,0.25,5
kort, Kort,0.25,4
kort, gått?,0.8,3
kort, Ok,2.0,3
kort, kort?,0.2,4
kort, Kart,0.5,5
kort, Kom,1.0,5
kort, Kart,0.5,5
kort, Kort. Pause,0.7272727272727273,5
kort, Kopp,0.75,5
kort, Gårt,0.5,3
kort, Kort,0.25,4
kort, Kort,0.25,4
kort, Kort,0.25,5
kort, Kort,0.25,5
kort, Kort,0.25,4
kort, Kort,0.25,4
kort, Kork,0.5,3
kort, Kort,0.25,4
fortau, Hverdag,0.7142857142857143,2
fortau, Vakker,1.0,3
fortau, Fort deg,0.625,3
fortau, Første..,0.75,2
fortau, Fortell,0.5714285714285714,3
fortau, Fartau,0.3333333333333333,3
fortau, Forta,0.4,2
fortau, Fartøy,0.6666666666666666,5
fortau, For..,0.8,4
fortau, Fart,1.0,4
fortau, For deg..,0.7777777777777778,3
fortau, Fortøy,0.5,4
fortau, Fortau,0.16666666666666666,5
fortau, Fordel,0.6666666666666666,2
fortau, Førte..,0.7142857142857143,2
fortau, Sortau,0.16666666666666666,4
fortau, Fortell,0.5714285714285714,3
fortau, forto?,0.3333333333333333,3
fortau, Fortell,0.5714285714285714,4
fortau, For tau,0.2857142857142857,5
fortau, Fort det,0.625,2
fortau, Farta,0.6,3
fortau, Forter. Forter,0.7857142857142857,3
fortau, Fartøy,0.6666666666666666,4
fortau, Fortell,0.5714285714285714,3
fortau," hørte, hørte du?",0.8125,2
fortau, Fortell,0.5714285714285714,2
fortau, Fortøy,0.5,5
fortau, Svarttau,0.5,4
fortau, hørte den?,0.8,2
fortau, Fortau,0.16666666666666666,4
fortau, Farte,0.8,3
fortau, Fort deg,0.625,5
fortau, Fortell,0.5714285714285714,2
fortau, Fortell,0.5714285714285714,2
fortau, fortell!,0.5,3
fortau, Fort deg,0.625,2
fortau, Fartau,0.3333333333333333,5
fortau, Skjortauer,0.5,3
fortau, På et øl,0.875,2
fortau, Fjerde to,0.8888888888888888,3
fortau," født, da?",0.6666666666666666,2
fortau, Fortell,0.5714285714285714,3
fortau, For deg..,0.7777777777777778,4
fortau, Wotter,0.6666666666666666,3
fortau, Fortør,0.5,3
fortau, fortau?,0.14285714285714285,4
fortau, Borte..,0.5714285714285714,4
fortau, Fartøy,0.6666666666666666,3
fortau, Forta..,0.42857142857142855,4
fortau, Odo,2.0,3
smør, Smør..,0.5,3
smør, Smør..,0.5,5
smør, Smør,0.25,5
smør, Snø..,0.8,3
smør, Smull,0.8,3
smør, Smør,0.25,4
smør, Smør,0.25,4
smør, Smør,0.25,3
smør, Smør,0.25,5
smør, Smør,0.25,4
smør, Smør,0.25,4
smør, Smil,0.75,2
smør, Smile,0.8,2
smør, Smør,0.25,3
smør, Smør,0.25,5
smør, Smør,0.25,5
smør, Smør,0.25,3
smør, Smør,0.25,4
smør, Snø,1.0,3
smør, Smur,0.5,3
smør, Smør,0.25,5
smør, Smør,0.25,5
smør, Smør,0.25,4
smør, Men..,1.0,5
smør, Snørr,0.6,5
smør, Smør,0.25,5
smør, Snø,1.0,3
smør, Smør,0.25,5
smør, Smør,0.25,4
smør, Smør..,0.5,4
smør, Smør,0.25,4
smør, Smør,0.25,5
smør, Snørr,0.6,3
smør, Smør,0.25,5
smør, Smør,0.25,5
smør, Som er..,0.75,2
smør, Smør,0.25,4
smør, Smør,0.25,3
smør, Smør,0.25,5
smør, Smir,0.5,3
smør, Smør,0.25,4
smør, Smør,0.25,4
smør, Svær,0.75,2
smør, Smør..,0.5,4
smør, Smør,0.25,5
smør, Smør..,0.5,4
smør, Smør,0.25,3
smør, Smør,0.25,4
smør, Snurr..,0.8571428571428571,4
smør, Snørr,0.6,5
grønn, Grønn,0.2,4
grønn, Grein,0.6,5
grønn, Grønn,0.2,5
grønn, Kirun,0.8,3
grønn, Grønn,0.2,4
grønn, Grønn,0.2,4
grønn, Glenn,0.6,3
grønn, Grønn,0.2,4
grønn, Grønn,0.2,5
grønn, Grønn,0.2,4
grønn, Grønn,0.2,5
grønn, Grønn,0.2,4
grønn, Grønn..,0.42857142857142855,5
grønn, Grønn,0.2,5
grønn, Grønn,0.2,4
grønn, Grønn,0.2,4
grønn, Grønn,0.2,4
grønn, Lenn,0.75,2
grønn, Grønn,0.2,5
grønn, Grønn,0.2,5
grønn, Den,1.3333333333333333,3
grønn, Grønn,0.2,5
grønn, Grønn,0.2,5
grønn, hvor er du?,0.9090909090909091,3
grønn, Grønn,0.2,5
grønn, er det han?,0.8181818181818182,2
grønn, Grønn,0.2,3
grønn, det?,1.25,3
grønn, Grønn,0.2,4
grønn, grand?,0.5,3
grønn, Grønn,0.2,5
grønn, ikke lønnen?,0.75,3
grønn, Grønn,0.2,4
grønn, Kran,0.75,2
grønn, Grønn,0.2,3
grønn, Grem,1.0,1
grønn, Grønn,0.2,4
grønn, Ikke rør den,0.75,3
grønn, Drøm,0.75,3
grønn, Grønn,0.2,3
grønn, Geronimo,0.75,3
grønn, Grønn,0.2,4
grønn, Grønn,0.2,4
grønn, hvor er den?,0.8333333333333334,2
grønn, Grønn,0.2,3
grønn, Gjen,1.0,3
grønn, Grønn,0.2,3
grønn, Grønn..,0.42857142857142855,4
grønn, Jo,2.5,3
grønn, Brem,1.0,3
grønn, Grønn,0.2,3
grønn, Grønn,0.2,5
sil, Sild,0.5,3
sil, Sil,0.3333333333333333,4
sil, Sild,0.5,4
sil, Sin,0.6666666666666666,4
sil, Skil,0.5,5
sil, Sheil,0.6,4
sil, Sild,0.5,4
sil, Sil,0.3333333333333333,5
sil, Skyld,0.8,4
sil, Sil,0.3333333333333333,5
sil, Sil,0.3333333333333333,5
sil, Sil,0.3333333333333333,4
sil, Skil,0.5,5
sil, Skyld,0.8,3
sil, Sil,0.3333333333333333,5
sil, syl?,0.5,5
sil, Syl,0.6666666666666666,3
sil, Sila,0.5,5
sil, Kill,0.5,4
sil, Sild,0.5,4
by, Pi,1.0,4
by, B,2.0,5
by, B,2.0,4
by, By,0.5,4
by, Biv,1.0,3
by, vi?,1.0,3
by, B,2.0,3
by, By,0.5,5
by, B,2.0,3
by, B,2.0,4
by, Bro,1.0,4
by, By,0.5,5
by, I,2.0,5
by, by?,0.3333333333333333,4
by, I..,1.0,3
by, bli!,0.75,2
by, I,2.0,3
by, By,0.5,5
by, Bi,1.0,5
by, OP,1.0,3
by, Bi,1.0,4
by, By,0.5,3
by, By,0.5,5
by, Vi,1.0,5
by, Bi,1.0,5
by, I,2.0,3
by, By,0.5,5
by, Bli,1.0,3
by, Bi,1.0,5
by, En by,0.6,5
by, Bi,1.0,5
by, Bi,1.0,5
by, Bi,1.0,3
by, By,0.5,5
by, Bi,1.0,3
by, bill?,0.8,3
by, Bil,1.0,2
by, Vi,1.0,5
by, Vi..,1.0,3
by, I,2.0,3
by, bil?,0.75,3
by, I..,1.0,3
by, være?,1.0,5
by, B,2.0,3
by, En bil,0.8333333333333334,2
by, I,2.0,2
by, By,0.5,5
by, B,2.0,5
by, B,2.0,5
by, B,2.0,4
by, vi?,1.0,5
glitter, Karita..,0.75,2
glitter, Glitter,0.14285714285714285,5
glitter, Fordi..,1.0,2
glitter, Litter,0.3333333333333333,5
glitter, Glitter..,0.3333333333333333,4
glitter, Grytter,0.42857142857142855,3
glitter, Lytter,0.5,3
glitter, Glitter,0.14285714285714285,5
glitter, og gitte?,0.4444444444444444,2
glitter, Glitter,0.14285714285714285,3
glitter, Nytter,0.5,3
glitter, Glitter,0.14285714285714285,5
glitter, Kryttur,0.5714285714285714,2
glitter, Blytter..,0.4444444444444444,3
glitter, Lytter,0.5,4
glitter, Ikke noe,1.0,3
glitter, Grytter,0.42857142857142855,2
glitter, Litter,0.3333333333333333,3
glitter, Glitter,0.14285714285714285,5
glitter, glitter!,0.125,5
glitter, Liten,0.8,3
glitter, Liten,0.8,4
glitter, flidu?,0.8333333333333334,2
glitter, Glitter,0.14285714285714285,5
glitter, Grytter,0.42857142857142855,2
glitter, Gryter,0.6666666666666666,2
glitter, Glitter,0.14285714285714285,5
glitter, Rytter,0.5,2
glitter, Grytter,0.42857142857142855,2
glitter, Glitter..,0.3333333333333333,3
glitter, Glitter..,0.3333333333333333,5
glitter, Glitter,0.14285714285714285,2
glitter, Gryter,0.6666666666666666,2
glitter, Litter,0.3333333333333333,5
glitter, Grytter,0.42857142857142855,3
glitter, Drittør,0.42857142857142855,3
glitter, Glitter,0.14285714285714285,5
glitter, Krytter,0.42857142857142855,2
glitter, Litt..,0.6666666666666666,1
glitter, Gryter,0.6666666666666666,2
glitter, Glitter,0.14285714285714285,3
glitter, Glitter,0.14285714285714285,3
glitter, Glittei,0.2857142857142857,3
glitter, gribbe!,0.5714285714285714,4
glitter, Grytter,0.42857142857142855,2
glitter, garikke?,0.625,2
glitter, Glitter,0.14285714285714285,5
glitter, Grytter,0.42857142857142855,3
glitter, Gritter,0.2857142857142857,2
glitter, Litt,1.0,4
glitter, Grytter,0.42857142857142855,2
glitter, Glitter,0.14285714285714285,5
troll, Troll,0.2,5
troll, Det var det,0.8181818181818182,5
troll, Troyl,0.4,4
troll, Ta da..,1.0,3
troll, Klar,1.25,2
troll, Tone,1.0,3
troll, Tran,1.0,5
troll, Troll,0.2,5
troll, tror du?,0.625,5
troll, To,2.0,2
troll, Sjølv,0.8,2
troll, drag?,0.8,4
troll, Charol,0.6666666666666666,5
troll, Klam,1.25,3
troll, Troll,0.2,3
troll, Tro..,0.6,4
troll, Troll,0.2,5
troll, Krogl,0.4,5
