id,original_score,original_word,transcribed_word,original_cer,transcribed_cer,transcribed_score,file_name,CER Output
a02,3,klem,frem,0.5,0.5,3,a02_klem.wav,"CharacterOutput(references=[['f', 'r', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=4, hyp_start_idx=2, hyp_end_idx=4)]], cer=0.5, hits=2, substitutions=2, insertions=0, deletions=0)"
a03,2,klem,vrom,0.75,0.75,2,a03_klem.wav,"CharacterOutput(references=[['v', 'r', 'o', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.75, hits=1, substitutions=3, insertions=0, deletions=0)"
a21,3,klem,klem,0.25,0.0,5,a21_klem.wav,"CharacterOutput(references=[['k', 'l', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a20,3,klem,det er den,0.5,0.9,1,a20_klem.wav,"CharacterOutput(references=[['d', 'e', 't', ' ', 'e', 'r', ' ', 'd', 'e', 'n']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='delete', ref_start_idx=2, ref_end_idx=4, hyp_start_idx=2, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='substitute', ref_start_idx=5, ref_end_idx=6, hyp_start_idx=3, hyp_end_idx=4), AlignmentChunk(type='delete', ref_start_idx=6, ref_end_idx=10, hyp_start_idx=4, hyp_end_idx=4)]], cer=0.9, hits=1, substitutions=3, insertions=0, deletions=6)"
d02,5,klem,klem,0.0,0.0,5,d02_klem.wav,"CharacterOutput(references=[['k', 'l', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
d03,5,klem,klem,0.0,0.0,5,d03_klem.wav,"CharacterOutput(references=[['k', 'l', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
d19,4,klem,klem,0.25,0.0,5,d19_klem.wav,"CharacterOutput(references=[['k', 'l', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a15,5,klem,klem,0.0,0.0,5,a15_klem.wav,"CharacterOutput(references=[['k', 'l', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a14,3,klem,slem,0.25,0.25,4,a14_klem.wav,"CharacterOutput(references=[['s', 'l', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=4, hyp_start_idx=1, hyp_end_idx=4)]], cer=0.25, hits=3, substitutions=1, insertions=0, deletions=0)"
d08,3,klem,ja,0.25,2.0,1,d08_klem.wav,"CharacterOutput(references=[['j', 'a']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=4)]], cer=2.0, hits=0, substitutions=2, insertions=2, deletions=0)"
d09,3,klem,hva er det,0.25,0.9,1,d09_klem.wav,"CharacterOutput(references=[['h', 'v', 'a', ' ', 'e', 'r', ' ', 'd', 'e', 't']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='delete', ref_start_idx=2, ref_end_idx=4, hyp_start_idx=2, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='substitute', ref_start_idx=5, ref_end_idx=6, hyp_start_idx=3, hyp_end_idx=4), AlignmentChunk(type='delete', ref_start_idx=6, ref_end_idx=10, hyp_start_idx=4, hyp_end_idx=4)]], cer=0.9, hits=1, substitutions=3, insertions=0, deletions=6)"
a26,2,klem,fem,0.5,0.6666666666666666,2,a26_klem.wav,"CharacterOutput(references=[['f', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=3, hyp_start_idx=2, hyp_end_idx=4)]], cer=0.6666666666666666, hits=2, substitutions=1, insertions=1, deletions=0)"
a27,3,klem,grønn,0.25,1.0,1,a27_klem.wav,"CharacterOutput(references=[['g', 'r', 'ø', 'n', 'n']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4), AlignmentChunk(type='delete', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=4, hyp_end_idx=4)]], cer=1.0, hits=0, substitutions=4, insertions=0, deletions=1)"
d05,5,klem,klem,0.0,0.0,5,d05_klem.wav,"CharacterOutput(references=[['k', 'l', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
d04,5,klem,klem,0.0,0.0,5,d04_klem.wav,"CharacterOutput(references=[['k', 'l', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
d18,5,klem,klem,0.0,0.0,5,d18_klem.wav,"CharacterOutput(references=[['k', 'l', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a18,5,klem,klem,0.0,0.0,5,a18_klem.wav,"CharacterOutput(references=[['k', 'l', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a19,2,klem,krem,0.5,0.25,4,a19_klem.wav,"CharacterOutput(references=[['k', 'r', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=4, hyp_start_idx=2, hyp_end_idx=4)]], cer=0.25, hits=3, substitutions=1, insertions=0, deletions=0)"
a12,3,klem,grønn,0.25,1.0,1,a12_klem.wav,"CharacterOutput(references=[['g', 'r', 'ø', 'n', 'n']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4), AlignmentChunk(type='delete', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=4, hyp_end_idx=4)]], cer=1.0, hits=0, substitutions=4, insertions=0, deletions=1)"
a13,3,klem,ja,0.25,2.0,1,a13_klem.wav,"CharacterOutput(references=[['j', 'a']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=4)]], cer=2.0, hits=0, substitutions=2, insertions=2, deletions=0)"
a31,3,klem,krem,0.25,0.25,4,a31_klem.wav,"CharacterOutput(references=[['k', 'r', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=4, hyp_start_idx=2, hyp_end_idx=4)]], cer=0.25, hits=3, substitutions=1, insertions=0, deletions=0)"
a30,5,klem,klem,0.0,0.0,5,a30_klem.wav,"CharacterOutput(references=[['k', 'l', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
d12,5,klem,klem,0.0,0.0,5,d12_klem.wav,"CharacterOutput(references=[['k', 'l', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
d13,5,klem,klem,0.0,0.0,5,d13_klem.wav,"CharacterOutput(references=[['k', 'l', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a05,3,klem,krem,0.25,0.25,4,a05_klem.wav,"CharacterOutput(references=[['k', 'r', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=4, hyp_start_idx=2, hyp_end_idx=4)]], cer=0.25, hits=3, substitutions=1, insertions=0, deletions=0)"
a04,5,klem,klem,0.0,0.0,5,a04_klem.wav,"CharacterOutput(references=[['k', 'l', 'e', 'm']], hypotheses=[['k', 'l', 'e', 'm']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a01,1,munn,mjau,0.6666666666666666,0.75,2,a01_munn.wav,"CharacterOutput(references=[['m', 'j', 'a', 'u']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=4, hyp_start_idx=1, hyp_end_idx=4)]], cer=0.75, hits=1, substitutions=3, insertions=0, deletions=0)"
d16,5,munn,men,0.0,0.6666666666666666,2,d16_munn.wav,"CharacterOutput(references=[['m', 'e', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.6666666666666666, hits=2, substitutions=1, insertions=1, deletions=0)"
d17,5,munn,lenge,0.0,0.8,1,d17_munn.wav,"CharacterOutput(references=[['l', 'e', 'n', 'g', 'e']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='substitute', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=4), AlignmentChunk(type='delete', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=4, hyp_end_idx=4)]], cer=0.8, hits=1, substitutions=3, insertions=0, deletions=1)"
a34,5,munn,munn,0.0,0.0,5,a34_munn.wav,"CharacterOutput(references=[['m', 'u', 'n', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a16,5,munn,munn,0.0,0.0,5,a16_munn.wav,"CharacterOutput(references=[['m', 'u', 'n', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a17,3,munn,munn,0.3333333333333333,0.0,5,a17_munn.wav,"CharacterOutput(references=[['m', 'u', 'n', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a28,3,munn,men,0.3333333333333333,0.6666666666666666,2,a28_munn.wav,"CharacterOutput(references=[['m', 'e', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.6666666666666666, hits=2, substitutions=1, insertions=1, deletions=0)"
a29,4,munn,munn,0.0,0.0,5,a29_munn.wav,"CharacterOutput(references=[['m', 'u', 'n', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
d01,5,munn,munn,0.0,0.0,5,d01_munn.wav,"CharacterOutput(references=[['m', 'u', 'n', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a22,5,munn,munn,0.0,0.0,5,a22_munn.wav,"CharacterOutput(references=[['m', 'u', 'n', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a23,4,munn,mill,0.3333333333333333,0.75,2,a23_munn.wav,"CharacterOutput(references=[['m', 'i', 'l', 'l']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=4, hyp_start_idx=1, hyp_end_idx=4)]], cer=0.75, hits=1, substitutions=3, insertions=0, deletions=0)"
a11,2,munn,nei,0.6666666666666666,1.3333333333333333,1,a11_munn.wav,"CharacterOutput(references=[['n', 'e', 'i']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=3, hyp_end_idx=4), AlignmentChunk(type='delete', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=4, hyp_end_idx=4)]], cer=1.3333333333333333, hits=1, substitutions=1, insertions=2, deletions=1)"
a10,3,munn,nun,0.3333333333333333,0.6666666666666666,2,a10_munn.wav,"CharacterOutput(references=[['n', 'u', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='insert', ref_start_idx=2, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.6666666666666666, hits=2, substitutions=1, insertions=1, deletions=0)"
d06,5,munn,min,0.0,0.6666666666666666,2,d06_munn.wav,"CharacterOutput(references=[['m', 'i', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.6666666666666666, hits=2, substitutions=1, insertions=1, deletions=0)"
d07,5,munn,vel,0.0,1.3333333333333333,1,d07_munn.wav,"CharacterOutput(references=[['v', 'e', 'l']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=1, hyp_end_idx=4)]], cer=1.3333333333333333, hits=0, substitutions=3, insertions=1, deletions=0)"
a25,4,munn,min,0.3333333333333333,0.6666666666666666,2,a25_munn.wav,"CharacterOutput(references=[['m', 'i', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.6666666666666666, hits=2, substitutions=1, insertions=1, deletions=0)"
a06,4,munn,nei,0.0,1.3333333333333333,1,a06_munn.wav,"CharacterOutput(references=[['n', 'e', 'i']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=3, hyp_end_idx=4), AlignmentChunk(type='delete', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=4, hyp_end_idx=4)]], cer=1.3333333333333333, hits=1, substitutions=1, insertions=2, deletions=1)"
a07,2,munn,noen,0.6666666666666666,0.75,2,a07_munn.wav,"CharacterOutput(references=[['n', 'o', 'e', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.75, hits=1, substitutions=3, insertions=0, deletions=0)"
d11,5,munn,min,0.0,0.6666666666666666,2,d11_munn.wav,"CharacterOutput(references=[['m', 'i', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.6666666666666666, hits=2, substitutions=1, insertions=1, deletions=0)"
d10,5,munn,men,0.0,0.6666666666666666,2,d10_munn.wav,"CharacterOutput(references=[['m', 'e', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.6666666666666666, hits=2, substitutions=1, insertions=1, deletions=0)"
a32,5,munn,men,0.0,0.6666666666666666,2,a32_munn.wav,"CharacterOutput(references=[['m', 'e', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.6666666666666666, hits=2, substitutions=1, insertions=1, deletions=0)"
a33,4,munn,li,0.3333333333333333,2.0,1,a33_munn.wav,"CharacterOutput(references=[['l', 'i']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='insert', ref_start_idx=0, ref_end_idx=0, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=4)]], cer=2.0, hits=0, substitutions=2, insertions=2, deletions=0)"
d02,5,munn,men,0.0,0.6666666666666666,2,d02_munn.wav,"CharacterOutput(references=[['m', 'e', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.6666666666666666, hits=2, substitutions=1, insertions=1, deletions=0)"
d03,5,munn,munn,0.0,0.0,5,d03_munn.wav,"CharacterOutput(references=[['m', 'u', 'n', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
d19,5,munn,men,0.0,0.6666666666666666,2,d19_munn.wav,"CharacterOutput(references=[['m', 'e', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.6666666666666666, hits=2, substitutions=1, insertions=1, deletions=0)"
a21,3,munn,mm,0.3333333333333333,1.5,1,a21_munn.wav,"CharacterOutput(references=[['m', 'm']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=3, hyp_end_idx=4)]], cer=1.5, hits=1, substitutions=1, insertions=2, deletions=0)"
a20,4,munn,min,0.0,0.6666666666666666,2,a20_munn.wav,"CharacterOutput(references=[['m', 'i', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.6666666666666666, hits=2, substitutions=1, insertions=1, deletions=0)"
a15,3,munn,munn,0.6666666666666666,0.0,5,a15_munn.wav,"CharacterOutput(references=[['m', 'u', 'n', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
