File name,Word,Transcribed,CER (Character Error Rate),CER Score,OG Score,CER Output
d12_munn.wav,munn,mm,1.5,1,5,"CharacterOutput(references=[['m', 'm']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=3, hyp_end_idx=4)]], cer=1.5, hits=1, substitutions=1, insertions=2, deletions=0)"
d13_munn.wav,munn,men,0.6666666666666666,2,5,"CharacterOutput(references=[['m', 'e', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.6666666666666666, hits=2, substitutions=1, insertions=1, deletions=0)"
a31_munn.wav,munn,munn,0.0,5,5,"CharacterOutput(references=[['m', 'u', 'n', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a30_munn.wav,munn,men,0.6666666666666666,2,4,"CharacterOutput(references=[['m', 'e', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.6666666666666666, hits=2, substitutions=1, insertions=1, deletions=0)"
a05_munn.wav,munn,men,0.6666666666666666,2,4,"CharacterOutput(references=[['m', 'e', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.6666666666666666, hits=2, substitutions=1, insertions=1, deletions=0)"
a04_munn.wav,munn,munn,0.0,5,3,"CharacterOutput(references=[['m', 'u', 'n', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
d05_munn.wav,munn,min,0.6666666666666666,2,5,"CharacterOutput(references=[['m', 'i', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.6666666666666666, hits=2, substitutions=1, insertions=1, deletions=0)"
d04_munn.wav,munn,min?,0.5,3,4,"CharacterOutput(references=[['m', 'i', 'n', '?']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='substitute', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=4)]], cer=0.5, hits=2, substitutions=2, insertions=0, deletions=0)"
a18_munn.wav,munn,munn,0.0,5,5,"CharacterOutput(references=[['m', 'u', 'n', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a19_munn.wav,munn,munn,0.0,5,4,"CharacterOutput(references=[['m', 'u', 'n', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
d18_munn.wav,munn,munn,0.0,5,5,"CharacterOutput(references=[['m', 'u', 'n', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a26_munn.wav,munn,munn,0.0,5,4,"CharacterOutput(references=[['m', 'u', 'n', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a27_munn.wav,munn,munn,0.0,5,5,"CharacterOutput(references=[['m', 'u', 'n', 'n']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=4)]], cer=0.0, hits=4, substitutions=0, insertions=0, deletions=0)"
a12_munn.wav,munn,noen?,0.8,1,2,"CharacterOutput(references=[['n', 'o', 'e', 'n', '?']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=4), AlignmentChunk(type='delete', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=4, hyp_end_idx=4)]], cer=0.8, hits=1, substitutions=3, insertions=0, deletions=1)"
a13_munn.wav,munn,mm,1.5,1,1,"CharacterOutput(references=[['m', 'm']], hypotheses=[['m', 'u', 'n', 'n']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='insert', ref_start_idx=1, ref_end_idx=1, hyp_start_idx=1, hyp_end_idx=3), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=3, hyp_end_idx=4)]], cer=1.5, hits=1, substitutions=1, insertions=2, deletions=0)"
a05_lue.wav,lue,lue,0.0,5,4,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a15_lue.wav,lue,blue?,0.4,3,3,"CharacterOutput(references=[['b', 'l', 'u', 'e', '?']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='delete', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=0), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=3), AlignmentChunk(type='delete', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=3, hyp_end_idx=3)]], cer=0.4, hits=3, substitutions=0, insertions=0, deletions=2)"
d19_lue.wav,lue,lille,0.6,2,5,"CharacterOutput(references=[['l', 'i', 'l', 'l', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='delete', ref_start_idx=2, ref_end_idx=4, hyp_start_idx=2, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=2, hyp_end_idx=3)]], cer=0.6, hits=2, substitutions=1, insertions=0, deletions=2)"
d10_lue.wav,lue,lue,0.0,5,5,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a23_lue.wav,lue,lue,0.0,5,3,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a33_lue.wav,lue,lue,0.0,5,4,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
d01_lue.wav,lue,lue,0.0,5,5,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
d11_lue.wav,lue,lue,0.0,5,5,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a32_lue.wav,lue,lue,0.0,5,4,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a22_lue.wav,lue,loe,0.3333333333333333,4,3,"CharacterOutput(references=[['l', 'o', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=2, hyp_end_idx=3)]], cer=0.3333333333333333, hits=2, substitutions=1, insertions=0, deletions=0)"
a14_lue.wav,lue,lue,0.0,5,5,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a04_lue.wav,lue,blue,0.25,4,3,"CharacterOutput(references=[['b', 'l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='delete', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=0), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=4, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.25, hits=3, substitutions=0, insertions=0, deletions=1)"
d18_lue.wav,lue,lue,0.0,5,5,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
d08_lue.wav,lue,lue,0.0,5,4,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a20_lue.wav,lue,loe,0.3333333333333333,4,3,"CharacterOutput(references=[['l', 'o', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=2, hyp_end_idx=3)]], cer=0.3333333333333333, hits=2, substitutions=1, insertions=0, deletions=0)"
a30_lue.wav,lue,vil du det?,0.7272727272727273,2,3,"CharacterOutput(references=[['v', 'i', 'l', ' ', 'd', 'u', ' ', 'd', 'e', 't', '?']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='delete', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=0, hyp_end_idx=0), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='delete', ref_start_idx=3, ref_end_idx=5, hyp_start_idx=1, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=5, ref_end_idx=6, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='delete', ref_start_idx=6, ref_end_idx=8, hyp_start_idx=2, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=8, ref_end_idx=9, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='delete', ref_start_idx=9, ref_end_idx=11, hyp_start_idx=3, hyp_end_idx=3)]], cer=0.7272727272727273, hits=3, substitutions=0, insertions=0, deletions=8)"
d13_lue.wav,lue,lue,0.0,5,5,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
d03_lue.wav,lue,lue,0.0,5,5,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a06_lue.wav,lue,loe,0.3333333333333333,4,3,"CharacterOutput(references=[['l', 'o', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=2, hyp_end_idx=3)]], cer=0.3333333333333333, hits=2, substitutions=1, insertions=0, deletions=0)"
a16_lue.wav,lue,lue,0.0,5,4,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a29_lue.wav,lue,lue,0.0,5,4,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a17_lue.wav,lue,lue,0.0,5,3,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a07_lue.wav,lue,lole,0.5,3,2,"CharacterOutput(references=[['l', 'o', 'l', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='delete', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=2, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=2, hyp_end_idx=3)]], cer=0.5, hits=2, substitutions=1, insertions=0, deletions=1)"
a28_lue.wav,lue,vuvu,0.75,2,2,"CharacterOutput(references=[['v', 'u', 'v', 'u']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='substitute', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='delete', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=3)]], cer=0.75, hits=1, substitutions=2, insertions=0, deletions=1)"
a31_lue.wav,lue,lue,0.0,5,5,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a21_lue.wav,lue,løe,0.3333333333333333,4,3,"CharacterOutput(references=[['l', 'ø', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=2, hyp_end_idx=3)]], cer=0.3333333333333333, hits=2, substitutions=1, insertions=0, deletions=0)"
d02_lue.wav,lue,lue,0.0,5,5,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
d12_lue.wav,lue,lue,0.0,5,5,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
d17_lue.wav,lue,lue,0.0,5,5,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
d07_lue.wav,lue,lue,0.0,5,5,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a34_lue.wav,lue,lille?,0.6666666666666666,2,4,"CharacterOutput(references=[['l', 'i', 'l', 'l', 'e', '?']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='delete', ref_start_idx=2, ref_end_idx=4, hyp_start_idx=2, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='delete', ref_start_idx=5, ref_end_idx=6, hyp_start_idx=3, hyp_end_idx=3)]], cer=0.6666666666666666, hits=2, substitutions=1, insertions=0, deletions=3)"
a02_lue.wav,lue,skrue,0.6,2,3,"CharacterOutput(references=[['s', 'k', 'r', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='delete', ref_start_idx=1, ref_end_idx=3, hyp_start_idx=1, hyp_end_idx=1), AlignmentChunk(type='equal', ref_start_idx=3, ref_end_idx=5, hyp_start_idx=1, hyp_end_idx=3)]], cer=0.6, hits=2, substitutions=1, insertions=0, deletions=2)"
a13_lue.wav,lue,blod,0.75,2,3,"CharacterOutput(references=[['b', 'l', 'o', 'd']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='delete', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=0), AlignmentChunk(type='equal', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=2, ref_end_idx=4, hyp_start_idx=1, hyp_end_idx=3)]], cer=0.75, hits=1, substitutions=2, insertions=0, deletions=1)"
a03_lue.wav,lue,lue,0.0,5,4,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
d06_lue.wav,lue,lue,0.0,5,5,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
d16_lue.wav,lue,lue,0.0,5,5,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a25_lue.wav,lue,lue?,0.25,4,3,"CharacterOutput(references=[['l', 'u', 'e', '?']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3), AlignmentChunk(type='delete', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=3)]], cer=0.25, hits=3, substitutions=0, insertions=0, deletions=1)"
a01_lue.wav,lue,lue,0.0,5,4,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a11_lue.wav,lue,jeg tror det,0.9166666666666666,1,2,"CharacterOutput(references=[['j', 'e', 'g', ' ', 't', 'r', 'o', 'r', ' ', 'd', 'e', 't']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='substitute', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=0, hyp_end_idx=2), AlignmentChunk(type='delete', ref_start_idx=2, ref_end_idx=10, hyp_start_idx=2, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=10, ref_end_idx=11, hyp_start_idx=2, hyp_end_idx=3), AlignmentChunk(type='delete', ref_start_idx=11, ref_end_idx=12, hyp_start_idx=3, hyp_end_idx=3)]], cer=0.9166666666666666, hits=1, substitutions=2, insertions=0, deletions=9)"
a27_lue.wav,lue,lue,0.0,5,4,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
d14_lue.wav,lue,hallo,0.8,1,4,"CharacterOutput(references=[['h', 'a', 'l', 'l', 'o']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='delete', ref_start_idx=0, ref_end_idx=2, hyp_start_idx=0, hyp_end_idx=0), AlignmentChunk(type='equal', ref_start_idx=2, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=3, ref_end_idx=5, hyp_start_idx=1, hyp_end_idx=3)]], cer=0.8, hits=1, substitutions=2, insertions=0, deletions=2)"
d04_lue.wav,lue,lille,0.6,2,5,"CharacterOutput(references=[['l', 'i', 'l', 'l', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=1, hyp_start_idx=0, hyp_end_idx=1), AlignmentChunk(type='substitute', ref_start_idx=1, ref_end_idx=2, hyp_start_idx=1, hyp_end_idx=2), AlignmentChunk(type='delete', ref_start_idx=2, ref_end_idx=4, hyp_start_idx=2, hyp_end_idx=2), AlignmentChunk(type='equal', ref_start_idx=4, ref_end_idx=5, hyp_start_idx=2, hyp_end_idx=3)]], cer=0.6, hits=2, substitutions=1, insertions=0, deletions=2)"
a18_lue.wav,lue,lue,0.0,5,5,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a08_lue.wav,lue,lue,0.0,5,4,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
a26_lue.wav,lue,lue,0.0,5,4,"CharacterOutput(references=[['l', 'u', 'e']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3)]], cer=0.0, hits=3, substitutions=0, insertions=0, deletions=0)"
d05_lue.wav,lue,lue?,0.25,4,5,"CharacterOutput(references=[['l', 'u', 'e', '?']], hypotheses=[['l', 'u', 'e']], alignments=[[AlignmentChunk(type='equal', ref_start_idx=0, ref_end_idx=3, hyp_start_idx=0, hyp_end_idx=3), AlignmentChunk(type='delete', ref_start_idx=3, ref_end_idx=4, hyp_start_idx=3, hyp_end_idx=3)]], cer=0.25, hits=3, substitutions=0, insertions=0, deletions=1)"
